REG_NO,NAME,NUMBER,STREET1,STREET2,TOWN,TOWNLAND,COUNTY,COUNTY_ID,PLANAUTH,COMPOSITION,APPRAISAL,DATEFROM,DATETO,RATING,ORIGINAL_TYPE,X_COORD,Y_COORD,X_COORD_ITM,Y_COORD_ITM,LATITUDE,LONGITUDE,IMAGE_LINK,WEBSITE_LINK,SURVEY_ID
13400817,Lisnabo School,,,,,LISNABO,Longford,LF,LF,"Detached six-bay two-storey former Church of Ireland school on U-shaped plan, built c. 1815, having six-bay two-storey front elevation (southeast), three-bay two-storey return to the southwest and a single-storey range to the northeast.  Single-bay single-storey gabled porch to the front elevation (southeast) and storey lean-to return to the rear of the main block (southeast).  Formerly also contained accommodation for teaching staff and school master.  Now a private house.  Hipped natural slate roof to main block having two rendered chimneystacks to the rear pitch; hipped and pitched roofs to returns.  Painted smooth rendered walls over painted plinth.  Square-headed window openings with replacement timber casement windows and painted stone sills.  Round-headed door opening to the southwest side of porch with replacement timber panelled door and overlight.  Set within extensive grounds to the south of Newtown-Forbes.  Entrance gates to the south.","This substantial former Church of Ireland school building retains much of its early form and character despite conversion for use as a private house.  The loss of original fabric to the openings fails to detract significantly from its visual expression and appeal.  This building is unusually large for a rural school and may have been originally in use as a house.  The irregular spacing of the window openings suggests that it has been altered on a few occasions, possibly at an early date.  It also formerly had accommodation for teaching staff and schoolmaster (Lewis 1837).  Its form with a courtyard to the rear is reminiscent of a number of mid-eighteenth-century Church of Ireland schools and character schools in Ireland, such as is found at Wilson’s Hospital and Farra in neighbouring Westmeath, albeit not with the same level of architectural detailing and without the use of high quality building materials.  Lewis (1837) records that ‘ at Lisnabo is a free school for both sexes, founded and endowed by the Rev. J. Mitchell of Lismoy, who has charged his estate with an annuity of £50 for its support; the school house is an excellent slated building, with apartments for the master and mistress, and cost £700’.  This building is of social importance as one of the earliest extant school buildings in County Longford and it is an important element of the built heritage and social history of the local area.",1800,1835,Regional,school,210852,277958,610801,777975,53.75128846,-7.83623625,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400817_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400817,SURV018
13400819,,,,,,LISNABO,Longford,LF,LF,"Freestanding cast-iron water pump, erected c. 1885.  Comprising banded shaft with fluting to spout, decorative fluted cap and finial, and with curved pumping arm.  Set on concrete base with drain to front (north) and with rendered wall to the south.  Located to the south of Newtown-Forbes, and across the road to the south of the former Church of Ireland school at Lisnabo (13400817).","The appearance of this functional mass-produced object is enlivened in its detailing such as the banded shaft, fluted and decorative cap with finial, and an elegantly curved handle.  Water pumps such as this once played an important social and functional role providing a communal water source before the introduction of the mains water supply.  This simple cast-iron object makes a positive contribution to the rural landscape to the south of Newtown-Forbes.  It is located outside the gates to the former Church of Ireland school at Lisnabo, which may have been a factor in its original siting.",1870,1900,Regional,water pump,210861,277888,610810,777905,53.75065593,-7.836106993,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400819_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400819,SURV018
13400820,Castle Forbes Church,,,,,CASTLEFORBES DEMESNE,Longford,LF,LF,"Freestanding three-bay single cell former Church of Ireland church, built c. 1600.  In use during the eighteenth century, now derelict.  Roof missing with recently replaced eaves course.  Rubble sandstone walls, recently repointed, with roughly dressed sandstone quoins to the corners.  Pointed arch window openings to nave having dressed limestone surrounds with hoodmouldings.  Lancet window opening to east gable with dressed  limestone surround with hood moulding.  Pointed arch window openings to west gable and set high in east gable with dressed limestone surrounds.  Pointed arch door opening to the west end of the south elevation having dressed limestone surround with hoodmoulding, and with wrought-iron gate. Vault holding caskets to interior of church.  Located to the west of Castle Forbes (13303001) in wooded area within estate demesne.  Church surrounded by graveyard with collection of upstanding and recumbent grave markers of mainly eighteenth century date.  Paired wrought-iron gates to south of site.  Bullaun stone (LF008-01102-) to site.  Church was in ruins by c. 1820.","This robust ruinous church, of indeterminable date (probably late medieval), is an important element of the Castle Forbes (13303001) complex.  The modest form of the building is enhanced by the dressed limestone surrounds to the openings, which contrasts with the rubble sandstone construction of the walls and creates textural variation.  The heads to the window and door openings may be later additions, perhaps added by the Forbes family to create a ‘romantic’ ruin/eye-catcher within the demesne grounds.  The vault to the interior of the church is probably associated with the Forbes family, adding additional historical importance to this site.  The site of the church is considerable enhanced by the collection of interesting and well-crafted cut stone grave markers, some of which are of artistic merit.  The majority of the legible inscriptions to the grave markers date to the eighteenth century.  There are also a number of roughly-hewn uninscribed grave markers.  The simple iron entrance gates to the southeast complete the setting of this interesting site, which forms an important part of an extensive collection of sites associated with Castle Forbes (13303001), and is an integral element of the architectural and archaeological heritage of the Newtown-Forbes area.  This church is thought to be an earlier parish church serving Clonguish and it may be the site of the church that is thought to have been founded in this vicinity by St. Ailither (Archaeological Survey). There are a number of archaeological sites to this location, including a bullaun stone (LF008-01102-), for the church (LF008-01101-) and for the graveyard (LF008-011003-).",1600,1800,Regional,church/chapel,209002,280398,608952,780415,53.7732481,-7.864205945,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400820_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400820,SURV018
13400902,,,,,,KILTYCLOGH,Longford,LF,LF,"Detached four-bay single-storey thatched house, built c. 1860, having single-bay flat-roofed porch to the front elevation (south), single-bay single-storey extension attached to the east gable end, and two-bay single-storey extension to the rear (north).  Pitched thatched roof (straw) with ropework to ridge and having two rendered chimneystacks.  Smooth rendered walls to front elevation, now covered with vegetation, with pebbledashed walls to rear and side elevations.  Square-headed window openings with one-over-one pane timber sliding sash windows having painted stone sills, blocked window to west gable apex.  Square-headed door opening to modern porch with glazed timber door.  Outbuilding to the southwest having a pitched corrugated-metal roof, painted rubble stone walls and square-headed openings with battened timber doors.  Set back from road in own grounds to the north of Ballinalee.  House approached from the east by long tree-lined approach avenue.  Gateway to the east comprising a pair of smooth rendered gate piers (on square-plan) having wrought-iron gates.","Although extended, this thatched house retains its original charm and much of its salient fabric.  Modest in scale and form, this house exhibits the simple and functional form of traditional/vernacular building in Ireland.  Of particular significance is the survival of the thatched roof, which is now rare in County Longford.  This building is set back from the road, at a right-angle to the road alignment, which is a characteristic feature of the Irish vernacular.  This building faces to the south to avail of the natural heat of the sun - Irish vernacular buildings are often sited to take advantage of local topography (natural shelter from prevailing winds etc.).  This building appears to date to the second half of the nineteenth century (Ordnance Survey first edition six-inch map 1838), and it is possible the single-storey rubble stone outbuilding to the southwest of the present house was an earlier domestic dwelling to site.  The simple decorative wrought-iron gates to the entrance add to the appeal of this building, which is an important element of the built heritage of the local area.",1780,1820,Regional,house,222606,282770,622553,782786,53.79414384,-7.657706751,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400902_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400902,SURV018
13400903,,,,,,ENYBEGS,Longford,LF,LF,"Cast-iron post box (lamp box), erected c. 1950, with 'P&T' emblem/cipher to top and foundry mark to base reading ‘Lion Foundry and Co Ltd., Kirkintilloch.  Secured to timber post, adjacent to roadside.  Located to the north (across road) of Ennybegs/Enybegs Roman Catholic church (13400904), and to the west of Ballinalee.","The modest design of the box is enhanced by the various raised elements, which enliven the appearance of this otherwise functional object.  The Celtic style lettering is an interesting of the promotion of a national identity upon the establishment of an independent state.  This particular design probably dates to after c. 1937 as earlier post-independence post boxes usually had a 'SE' cipher.  It makes a positive contribution to the rural landscape to the east of Ballinalee.  It was made at the Lion Foundry, Kirkintilloch, in Scotland (1880 – 1984), a firm that was a world leader in prefabricated cast-iron buildings/bandstands etc. during the early part of the twentieth century.  This example probably dates to c. 1950, which is when this firm started to produce more items of street furniture following a major decline in the market for architectural cast-iron products.  This post is located adjacent to the Roman Catholic church (13400904) and community centre at Ennybegs, a logical site for a post box, and is still in use.",1940,1960,Regional,post box,218082,280768,618029,780785,53.77633635,-7.726477654,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400903_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400903,SURV018
13400904,St. Mary's Roman Catholic Church,,,,,ENYBEGS,Longford,LF,LF,"Detached Roman Catholic church/chapel on cruciform-plan, built c. 1828 and altered c. 1900 and c. 1957.  Comprises a two-bay nave to the north, single-bay transepts to the east and west having modern flat-roofed brick entrance porches to the north elevations, a single-bay chancel (c. 1900) to the south having a lean-to sacristy attached to the east side.  Belfry/belltower on rectangular-plan attached to the north end of the west elevation of nave having open belfry with fluted posts (on circular profile) supporting flat-roof over having cross final.  Pitched slate roofs with terracotta ridge cresting, raised verges to gable ends having kneeler stone detail and with cast-iron rainwater goods.  Cross finals to gable apex over north end of nave and to transept gable apexes.  Ruled-and-lined smooth rendered walls over projecting plinth.  Cut stone date plaque to entrance gable (dated 1828) and to belfry (dated 1957).  Clasping buttresses to east and west sides of nave, to corners of entrance gable and to transepts.  Round-headed window openings with hoodmouldings, stained glass windows and painted stone sills.  No window opening to chancel gable.  Square-headed door opening to the centre of the entrance gable (north) with moulded surround and double-leaf timber battened door.  Square-headed door openings with timber and glazed doors to porches.  Interior has timber altar furniture and open timber hammer beam roof.  Set back from road, adjacent to Ennybegs Community Centre, and to the west of Ballinalee.","This simple Roman Catholic church/chapel retains much of its early character and form, despite a number of phases of alteration.  It dates to 1828 (date plaque) and it was (probably) originally built on a T-shaped plan (Ordnance Survey first edition six-inch map 1838), which is characteristic of Roman Catholic churches built in Ireland before and immediately after Catholic Emancipation in 1829.  Built in the vernacular tradition without any special architectural features and with the bare minimum of ornament to the openings, this church is representative of a great many Roman Catholic churches in rural Ireland c. 1820 to c. 1840.  It was originally built by Rev. John O’Reilly, Parish Priest of Killoe.  The clasping buttresses give it a robust profile and strong presence for such a low-profile and small-scale structure.  The chancel was added by c. 1900 (map information), while a plaque to the belltower/belfry suggests that this was built in 1957.  The flat roof, simple form and the fluted columns to the open belfry lend it a muted Modernist feel.  However, the bell itself may have come from an earlier freestanding belfry to site.  This church does not conform to the usual east-west plan/arrangement normally associated with rural churches.  This hints that it might contain the fabric of an earlier hall-type church with an altar along the long axis, a earlier Roman Catholic church form (late-eighteenth/early-nineteenth century) that is sometimes found in rural Ireland, mostly commonly as part of an enlarged church.  Indeed a ‘cross’ is indicated in this location on the Edgeworth map of 1814, suggesting that this is the site of an earlier church building.  This simple building forms the focal point of Ennybegs and is an integral element of the built heritage and the social history of the local area.",1825,1900,Regional,church/chapel,218109,280743,618056,780760,53.77611093,-7.72606854,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400904_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400904,SURV018
13400905,MacEoin's Forge,,,,,CLOONCOOSE (GRANARD BY.),Longford,LF,LF,"Detached two-bay single-storey forge, built c. 1910 and renovated c. 1993, now disused.  Pitched natural slate roof with raised rendered verges to gable ends and having cast-iron rainwater goods.  Red brick chimneystack attached to the northeast gable end.  Rubble stone walls with modern wall plaque to north elevation, reading ‘MaEoin’s Forge’.  Square-headed window openings with two-over-two pane timber sliding sash windows, wrought-iron window guards, cut stone lintels and cut stone sills.  Square-headed carriage arch opening with double-leaf timber battened door to northwest elevation.  Square-headed door opening with timber battened door having a limestone lintel and threshold to southeast elevation.  Foundations of house burnt in 1920 to east, and commemorative stone to south.  Rubble sandstone boundary wall to site having paired limestone gate posts with looped wrought-iron flat bar gates.  Located to the east of Ballinalee, adjacent to rural road junction.","Despite extensive recent renovations, this appealing small-scale former forge/smithy retains its early character and form.  The form of this building, with the wide opening adjacent to the road, is indicative of its original use as a forge.  It represents an interesting relic of Irish rural society before the widespread introduction of the motor car made forges largely redundant.  This small-scale structure is of particular significance due to its important historical connections with General Sean MacEoin (1893 – 1973), the ‘Blacksmith of Ballinalee’.  General MacEoin is famous for his exploits with the North Longford Flying Column of the Longford Brigade between c. 1917 and c. 1921, particularly the engagements with the British at Ballinalee in November 1920 and at the Clonfin ambush in February 1921.  After the Battle of Ballinalee, the house (footings still survive adjacent to the forge) and forge were set on fire by the Black and Tans.  McEoin later directed activity against anti-Treaty forces during the Civil War (1922 – 23), particularly in the Mayo and Sligo areas, and was appointed as Quartermaster General of the Irish Army in March 1927, and then Chief of Staff in February 1929.  MacEoin served as a TD in the Longford - Westmeath constituency (1932 – 37, 1948 – 65) and in Athlone-Longford (1937 – 48) until he was defeated in the 1965 general election.  During a long and distinguished political career he served as Minister for Justice (February 1948–March 1951) and Minister for Defence (March – June 1951 and June 1954 – March 1957).  He stood twice as candidate for the Presidency, against Seán T. O’Kelly in 1945, and Eamon de Valera in 1959, but was defeated on both occasions.  The forge at Ballinalee survived and continued to be operated by Sean’s brother, Micheal, throughout the mid-twentieth century.  It fell into disuse but restoration work on it was carried out under a FAS scheme for the centenary of MacEoin’s birth in 1993.",1900,1920,Regional,forge/smithy,223999,280720,623945,780737,53.77566679,-7.636733652,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400905_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400905,SURV018
13400906,Kilnacarrow Bridge,,,,,CAVAN,Longford,LF,LF,"Single-arch road bridge over the Camlin River, built c. 1860.  Segmental-headed arch with rock-faced limestone voussoirs with dressed edges.  Squared and coursed rock-faced limestone spandrel walls and abutments.  Squared and coursed rock-faced limestone masonry to parapets having dressed limestone coping over.  Squared and coursed rock-faced piers (on square-plan having curved edges/quadrant profile to arch side) to either side of arch (east and west).  Squared and dressed limestone masonry to barrel, laid diagonally perpendicular to voussoirs (bridge crosses river at a skewed angle).  Random stone squared wing walls to either end of parapets.  Located to the west of Ballinalee.","A robustly-built medium-scale bridge, of mid nineteenth-century appearance, which is a pleasing feature in the rural landscape to the west of Ballinalee.  This bridge shows evidence of highly skilled craftsmanship in its stonemasonry, particularly to the voussoirs, the diagonally-laid stonework to the barrel, and to the parapets.  The architectural form of the bridge is further enhanced by the curving parapet walls forming terminating piers to either side of the arch.  The wide arch, and the skewed angle that this bridge crosses the Camlin, helps to add additional technical and engineering merit.  The good quality rock-faced masonry is a typical feature of the many bridges built throughout Ireland by the Board of Works/Office of Public Works during the mid-to-late nineteenth century, and particularly between c. 1847 - 60, suggesting that they may have been responsible for its construction.  This bridge is quite similar in form to Ballinkenny Bridge (13400816), which crosses the Camlin Rover further to the west, and may have been built at the same time as part of a general drainage and/or bridge building programme.  The present structure replaced an earlier multiple-arched bridge with cutwaters at this site (Ordnance Survey first edition six-inch map 1838).  The random rubble wing walls to either side of this bridge probably retain fabric from this earlier bridge.",1850,1870,Regional,bridge,221323,280169,621270,780186,53.77083443,-7.67735457,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400906_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400906,SURV018
13400907,,,,,,AGHABOY (LONGFORD BY.),Longford,LF,LF,"Single-arch road bridge over tributary of the Camlin River, built c. 1860.  Constructed of coursed rock-faced limestone with rounded dressed limestone coping over parapet walls.  Segmental-headed arch with rock-faced limestone voussoirs.  Rock-faced string course at road level.  Terminating piers to either side of arch having rock-faced coping over with stepped dressed edges.  Located to the west/southwest of Ballinalee.","A robustly-built small-scale bridge, of mid nineteenth-century appearance, which is a pleasing feature in the rural landscape of County Longford.  The rustication to the piers and string course is finished with a straight edge to the corners, enhancing and emphasising the formal properties of the structure.  The good quality heavily rock-faced masonry is a typical feature of the many bridges built throughout Ireland by the Board of Works/Office of Public Works during the mid-to-late nineteenth century, and particularly between c. 1847 - 60, suggesting that they may have been responsible for its construction.  This bridge is similar in form to a number of other bridges in north Longford, including a bridge at Drumhalry (13400307) and Drumury Bridge (13400101), which suggests that it was built as part of a general drainage and/or bridge building programme.  The present structure replaced an earlier bridge at this site (Ordnance Survey first edition six-inch map 1838).",1840,1880,Regional,bridge,220208,279804,620155,779821,53.76759378,-7.69428741,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400907_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400907,SURV018
13400908,Aghaga Bridge,,,,,KILLETER,Longford,LF,LF,"Single-arch road bridge over the Camlin River, built c. 1860.  Constructed of coursed rock-faced limestone with rounded dressed limestone coping over parapet walls.  Terminating piers to either side of arch having splayed bases and with dressed limestone coping over.  Dressed limestone string courses to base of piers.  Segmental-headed arch with rock-faced limestone voussoirs.  Squared coursed dressed limestone to barrel and abutments.  Bridge largely overgrown with ivy.  Located to the west of Ballinalee, pump house and flight of steps adjacent to the southwest.  Rubble stone wing walls to either side (north and south); portion of northwest wing wall rebuilt","A robustly-built small-scale bridge, of mid nineteenth-century appearance, which is a pleasing feature in the rural landscape of County Longford.  This bridge shows evidence of highly skilled craftsmanship in its stonemasonry.  The good quality heavily rock-faced masonry is a typical feature of the many bridges built throughout Ireland by the Board of Works/Office of Public Works during the mid-to-late nineteenth century, and particularly between c. 1847 - 60, suggesting that they may have been responsible for its construction.  This bridge is similar in form to a number of other bridges over the Camlin River and its tributaries in the area, including a bridge at Aghaboy (13400907) to the east, which suggests that it was built as part of a general drainage and/or bridge building programme.  The present structure replaced an earlier bridge at this site (Ordnance Survey first edition six-inch map 1838), which indicates that this has been a crossing point of the Camlin River for a considerable period.  The rubble stone wing walls to either side probably contain fabric from this earlier bridge.",1840,1880,Regional,bridge,218119,279388,618066,779405,53.76393435,-7.725999031,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400908_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400908,SURV018
13400909,Currygrane House,,,,,CURRYGRANE,Longford,LF,LF,"Pet cemetery, c. 1900, having a collection of upstanding cut limestone grave markers.  Located to the northwest of the site of Currygrane House (demolished) and to the south of Ballinalee.  Complex of two-storey outbuildings (13400910) adjacent to the south.","This interesting and unusual pet cemetery is a quirky reminder of Currygrane House, now demolished (in 1920s), and the Wilson family that resided here.  It commemorates three pets, probably dogs; namely ‘Barney, 1895 – 1901, A Faithful Companion’; ‘Pat, 1901, Always a Rifleman’; and ‘Scraps, 1897 – 1907, A Great Companion’.  Originally located beneath a tree in the front garden of the house, the poignant position of the cemetery reflects the significance of the pets to the Wilson family, who were an important family with a long line of distinguished members (including Field Marshal Sir Henry Hughes Wilson, who was born here in 1864 and was shot by the IRA in London in 1922).  The grave markers are well carved limestone exhibiting good quality craftsmanship.  This simple site is an interesting addition to the heritage of County Longford, and is a rare example of its type in the midlands.",1895,1910,Regional,pet cemetery,222767,278618,622713,778636,53.75683846,-7.655579992,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400909_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400909,SURV018
13400910,Currygrane House,,,,,CURRYGRANE,Longford,LF,LF,"Detached multiple-bay two-storey outbuilding on L-shaped plan, built c. 1820.  Formally part of a range of outbuildings enclosing a yard to the northwest of Currygrane House (now demolished).  Hipped natural slate roof with raised verges to gable ends, cast-iron rainwater goods and with cast-iron roof light.  Whitewashed rubble stone walls.  Square-headed openings to first floor with tooled limestone sills and louvred fittings to openings.  Square-headed door openings to ground floor with timber battened doors.  Two segmental-headed integral carriage arch openings to centre of building having timber lintels; segmental heads two infilled.  Incorporated into modern farmyard to the northwest of site of main house.  Located to the south of Ballinalee.","Although in a poor state of repair, this substantial outbuilding retains its original massing and character, and much of its original fabric including a natural slate roof.  This building provides an interesting historical insight into the extensive resources required to run and maintain a large country estate in Ireland during the nineteenth century.  This building once formed part of a substantial complex of outbuildings associated with Currygrane House, now demolished.  It is the main surviving structure associated with this former country estate, the seat of the Wilson family (Baronets from 1919), which was demolished in the 1920s.  It forms a pair of related structures along with the pet cemetery (13400909) to the northwest, and is an integral element of the built heritage of the local area.  The Wilson family was an important family that arrived in Ireland during the late-seventeenth century and had their roots in Scotland.  William Hague (1836 - 1910), an eminent architect of his day, carried out extensive alterations to Currygrane House in 1866 – 8 (Irish Architectural Archive), which is possibly when the Wilson family moved here.  Sir Thomas Drew (1838 - 1910) also carried out works at Currygrane c. 1900.  James Wilson of Currygrane had an estate of 1,158 acres in the 1870s.  Currygrane House was burnt down in 1922, when James Mackay Wilson, a noted antiquarian, was in residence. James' brother, Sir Henry Hughes Wilson, 1st Baronet, (1864 – 1922; either born at Currygrane or in Dublin) was a field marshal in the British Army and an eminent Conservative Party politician.  In 1918, he was made Chief of the Imperial General Staff of the British Army and later acted as Britain’s chief military advisor at the Paris Peace Conference after the end of World War One.  He was assassinated by the IRA in London in 1922.  In the immediate aftermath of the shooting, King George V sent his equerry to the Wilson’s London address (Eaton Place) to convey the royal sympathy to Lady Wilson.  Wilson's funeral was a public affair attended by the Prime Minister Lloyd George and the cabinet, as well as many of his former army colleagues.  Wilson was buried in the crypt of St Paul's Cathedral, in a prominent position between Lord Roberts and Lord Wolseley.  There is a fine memorial monument to Field Marshal Sir Henry Wilson at Liverpool Street Station, London.  Currygrane was the earlier the home of a W. L. Galbraith, Esq., in 1837 (Lewis) and was later in the ownership of the Bond family.",1800,1840,Regional,outbuilding,222814,278601,622760,778618,53.75668301,-7.654859725,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400910_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400910,SURV018
13400911,Carrigglas Manor,,,,,CORRADOOEY,Longford,LF,LF,"Detached three-bay two-storey former gardener’s house associated with Carrigglas Manor (13401414), built c. 1800, having lean-to single-bay single-storey extensions to either gable end (southwest and northeast), set flush with front elevation (southeast).  Single-storey lean-to outbuilding attached to the rear (northwest).  Now ruinous and out of use.  Pitched natural slate roofs with raised tooled cut limestone verges and red brick chimneystacks to gable ends, cast-iron rainwater goods and having a tooled cut limestone eaves course.  Constructed of red brick (Flemish bond).  Square-headed window openings to first floor with semi-circular/lunette window opening to centre-bay, all having tooled limestone sills.  Round-headed window openings to the ground floor set in round-headed recessed arches having tooled limestone sills.  Remains of three-over-three pane timber sash windows at first floor level and round-headed timber sliding sash windows at ground floor level.  Remains of three-over-six pane timber sliding sash windows to the rear elevation (northwest) at first floor level; ground floor openings to rear now blocked.  Remains of panelled timber shutters to interior.  Round-headed doorway to the centre of main elevation (southeast) set in round-headed recess having battened timber door with cast-iron fittings and the remains of timber fanlight over.  Located within walled garden (13400913) formerly associated with Carrigglas Manor (13401414).  Gateway to the east comprising a pair of dressed limestone gate piers (on square-plan) having moulded capstones and wrought-iron double gates.","This interesting, well-proportioned and sophisticated structure was probably originally built as a gardener’s house associated with the oval-shaped walled garden (13400913) in which it still forms the visual focus.  Although ruinous and out of use, it retains its early form and character.  The proportions and architectural language is classical, and it is unusually grand for a building of its type.  The attention to detailing in its design is exhibited through features such as the shallow recessed window and door surrounds to the ground floor and the semi-circular/lunette window to the centre-bay at first floor level.  The red brick front façade blends in with the surrounding brick-lined walled garden, which almost acts like quadrant walls/wings. This building originally served the Carrigglas Demesne and it forms part of an extensive collection of related structures associated with this country house.  The accomplished classical architecture of this building suggests that it may have been built to designs by James Gandon (1742 – 1823), the foremost architect working in Ireland at the time, and the architect who designed the very fine complex of outbuildings and stable block (13401415) and the triumphal arch (13401409) at Carrigglas Manor for the Glendowe-Newcomen family (built between c. 1792 and 1804).  This building, although now sadly ruinous, is an important element of the built heritage of Longford.  The well-crafted gateway to the east adds to the setting.",1790,1810,Regional,worker's house,216165,277812,616113,777829,53.74983796,-7.755705668,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400911_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400911,SURV018
13400912,Carrigglas Bridge,,,,,KILTYBEGS,Longford,LF,LF,"Single-arch road bridge over the Camlin River, built c. 1860.  Constructed of coursed rock-faced limestone with rounded dressed limestone coping over parapet walls.  Terminating piers to either side of arch having splayed bases and with dressed coping over.  Rock-faced limestone string courses to base of piers and at base of parapets/road level.  Segmental-headed arch with rock-faced limestone voussoirs having dressed V-jointed dressed margins.  Squared coursed dressed limestone to barrel and abutments, possibly incorporating fabric of earlier bridge to site.  Rubble stone wing walls to either end of bridge (north and south).  Bridge largely overgrown with ivy.  Located to the northeast of Longford Town, adjacent to Carriglass Demesne.","A robustly-built medium-scale bridge, of mid nineteenth-century appearance, which is a pleasing feature in the rural landscape to the northeast of Longford Town.  This bridge shows evidence of highly skilled craftsmanship in its stonemasonry throughout.  The architectural form of the bridge is further enhanced by the curving parapet walls forming terminating piers to either side of the arch and by the string course.  The wide arch helps to add additional technical and engineering merit.  The good quality rock-faced masonry is a typical feature of the many bridges built throughout Ireland by the Board of Works/Office of Public Works during the mid-to-late nineteenth century, and particularly between c. 1847 - 60, suggesting that they may have been responsible for its construction.  This bridge is quite similar in form to a number of other bridges over the Camlin River, including Kilnacarrow Bridge (13400906) to the northeast and to Ballinkenny Bridge (13400816) to the west, suggesting that it was built as part of a general drainage and/or bridge building programme.  The present structure replaced an earlier bridge to this site (Ordnance Survey first edition six-inch map 1838).  The abutments and the random rubble wing walls to either side of this bridge probably retain fabric from this earlier bridge.",1840,1880,Regional,bridge,216535,277948,616483,777965,53.75104994,-7.750088994,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400912_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400912,SURV018
13400913,Carrigglas Manor,,,,,CORRADOOEY,Longford,LF,LF,"Walled garden on oval-plan associated with Carrigglas Manor (13401414), laid out c. 1800.  Currently out of use.  Roughly dressed rubble stone boundary walls, lined with red brick to interior face.  Brick coping over walls.  Round- and segmental-headed niches/blind openings at intervals to interior, probably originally integral pedestrian entrances.  Segmental-headed carriage arch entrance to the southeast end of enclosure having projecting dressed limestone surrounds to the exterior face and rubble stone vestibules/projections to the interior, flanking arch, with loop hole/slit openings having splayed dressed limestone surrounds.  Original gates now removed.  Wrought-iron revolving pedestrian/turnstile gate located adjacent to main entrance (moved from another location).  Three-bay two-storey former gardener’s house (13400911) built into walled garden to the northwest side, flush with inner face of wall.  Located to the northwest of Carrigglas Manor (13401414) and to the northeast of Longford Town.","Despite being out of use for a considerable period of time, this walled garden retains its original form.  It survives in good condition apart from some isolated areas of damage, mainly to the coping.  Its oval plan is unusual and differs from the rectangular-plan walled gardens much more commonly encountered on Irish country estates.  The brick bond using in the inner face is also quite unusual in that it is a hybrid of the Flemish Bond and the English Garden Bond (the most common brick bond found in walled gardens).  This walled garden probably dates to the extensive works carried out at Carrigglas Manor for the Glendowe-Newcomen family between c. 1792 and 1804.  It forms a pair of structures with the elegant former gardener’s house (13400911) built into northwest side of the walled garden, and is an important element in a wider group of related structures associated with Carrigglas Manor (13401414).  This walled garden was formerly divided into four unequal quadrants by two axial pathways (Ordnance Survey first edition six-inch map 1838), with another pathway running around the perimeter.  The form of the garden at this time, as depicted on the 1838 map, suggests that it was partially in use as a pleasure garden.  Two glasshouses formerly stood to the northwest side of the walled enclosure, flanking the former gardener’s house (Ordnance Survey third edition six-inch map 1913).  This walled garden provides an interesting historical insight into the extensive resources needed to run and maintain a large country estate in Ireland during the late-eighteenth and the nineteenth century, and is an important element of the built heritage of County Longford.",1790,1810,Regional,walled garden,216156,277655,616104,777673,53.74843235,-7.755850796,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13400913_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13400913,SURV018
