REG_NO,NAME,NUMBER,STREET1,STREET2,TOWN,TOWNLAND,COUNTY,COUNTY_ID,PLANAUTH,COMPOSITION,APPRAISAL,DATEFROM,DATETO,RATING,ORIGINAL_TYPE,X_COORD,Y_COORD,X_COORD_ITM,Y_COORD_ITM,LATITUDE,LONGITUDE,IMAGE_LINK,WEBSITE_LINK,SURVEY_ID
12801303,Rathleague Lodge,,,,,RATHLEAGUE,Laois,LA,LA,"Detached five-bay two-storey house, c. 1810, on an asymmetrical plan incorporating fabric of earlier house, c. 1740, with two-storey split-level return to rear. Extended to rear. Stable complex to rear. Walled garden to site.",,1790,1820,Regional,house,248738,196916,648678,696951,53.02103158,-7.274454317,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801303_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801303,SURV014
12801304,Woodville House,,,,,MEELICK (MB. E. BY.),Laois,LA,LA,"Detached five-bay two-storey Georgian house, c. 1800, with three-bay central breakfront. Renovated, c. 1900, with projecting porch added.",,1790,1830,Regional,house,248160,196373,648100,696408,53.01620667,-7.28315136,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801304_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801304,SURV014
12801306,Rockview House,,,,,KNOCKMAY,Laois,LA,LA,"Detached three-bay two-storey house, c. 1860, with two-storey return to rear. Stable complex to rear.",,1845,1885,Regional,house,245801,198287,645742,698322,53.03361078,-7.318017313,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801306_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801306,SURV014
12801307,Clonreher House,,,,,CLONREHER,Laois,LA,LA,"Detached five-bay two-storey early-Georgian house with dormer attic, c. 1735. Stable complex to site built about medieval tower house.",,1730,1750,Regional,house,244713,200729,644654,700763,53.05564271,-7.33389737,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801307_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801307,SURV014
12801308,The Heath House,,Heath Lodge Demesne,,,HEATHLODGE,Laois,LA,LA,"Detached seven-bay two-storey Georgian house, c. 1770.",,1750,1790,Regional,country house,253234,201141,653174,701175,53.05856303,-7.206762522,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801308_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801308,SURV014
12801309,Church of the  Assumption,,,,,GREATHEATH (MB. E. BY.),Laois,LA,LA,"Detached Catholic church, dated 1836. Renovated with sacristy projection added. Interior retains gallery.",,1830,1840,Regional,church/chapel,253641,201524,653581,701557,53.06195812,-7.200627407,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801309_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801309,SURV014
12801310,Treacy's Bar,,,,,GREATHEATH (MB. E. BY.),Laois,LA,LA,"Detached single-storey thatched house, c. 1880, on an L-shaped plan. Extensively renovated, c. 1990.",,1840,1890,Regional,house,252542,202150,652481,702183,53.06769464,-7.216922399,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801310_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801310,SURV014
12801401,Dunrally Bridge,,,,,VICARSTOWN (DODD),Laois,LA,LA,"Five-arch limestone road bridge over river, c. 1800. Extended by a single arch. Built by James Grattan, son of Henry Grattan, M.P.",,1780,1820,Regional,bridge,263650,201803,663587,701837,53.06337484,-7.051310674,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801401_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801401,SURV014
12801402,Grattan Aqueduct,,,,,ROSNAMULLANE,Laois,LA,LA,"Two-arch canal aqueduct over river, dated 1790. Plaques having identical inscriptions ""Gratton (sic)/Aqueduct/Richd Evans/Engineer/1790"". The aqeduct is on the Grand Canal (Athy Branch) carrying it over the Glasha river.",,1785,1795,Regional,aqueduct,261425,202754,661362,702788,53.07218077,-7.084314282,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801402_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801402,SURV014
12801403,Vicarstown Bridge,,,,Vicarstown,VICARSTOWN (DODD),Laois,LA,LA,"Single-arch road bridge over canal, c. 1790.",,1785,1795,Regional,bridge,261511,200483,661448,700517,53.05176211,-7.083462072,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801403_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801403,SURV014
12801404,Vicarstown School,,,,Vicarstown,VICARSTOWN (COSBY),Laois,LA,LA,"Detached nine-bay single- and two-storey school, dated 1868, on a symmetrical plan comprising three-bay two-storey gabled central block with three-bay single-storey flanking classroom wings. Extended to rear comprising single-storey return.",,1865,1870,Regional,school,261220,200388,661157,700422,53.05094075,-7.087825089,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801404_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801404,SURV014
12801405,Church of the Assumption,,,,Vicarstown,VICARSTOWN (COSBY),Laois,LA,LA,"Detached Gothic Revival Catholic church, dated 1841, on a cruciform plan with sacristy projection to rear.",,1835,1845,Regional,church/chapel,261209,200427,661147,700461,53.05129284,-7.087967011,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801405_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801405,SURV014
12801406,Saint Peter's Church of Ireland Church,,Bawn Hill,,,MONAFERRICK,Laois,LA,LA,"Detached Georgian Gothic Church of Ireland estate church, built 1804, with three-storey tower and vestry projection.",,1800,1810,Regional,church/chapel,260662,197496,660600,697531,53.02502666,-7.096674978,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801406_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801406,SURV014
12801409,Ballykilcavan Bridge,,,,,MILL LAND,Laois,LA,LA,"Five-arch road bridge over river, dated 1713, with triangular cut-waters having U-shaped recesses over to one side.",,1710,1715,Regional,bridge,259627,197173,659565,697208,53.02224145,-7.112158432,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801409_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801409,SURV014
12801410,Ballykilcavan House,,,,,BALLYKILCAVAN,Laois,LA,LA,"Detached seven-bay two-storey house with dormer attic, c. 1740, with gable to centre and projecting end bays. Extended, c. 1975, with two-storey projecting bay added to left, two-storey range added to right and two-storey return to rear.",,1720,1750,Regional,house,259395,196804,659333,696839,53.01894832,-7.115684349,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801410_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801410,SURV014
12801413,Grattan Lodge,,,,Vicarstown,VICARSTOWN (COSBY),Laois,LA,LA,"Detached three-bay two-storey Victorian house, built 1882, possibly originally rectory with central breakfront having two-storey flanking canted bay windows and service wing.",,1875,1885,Regional,house,261165,200277,661102,700311,53.04994947,-7.088662224,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801413_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801413,SURV014
12801414,Camac Aqueduct,,,,,DERRYBROCK,Laois,LA,LA,"Three-arch canal aqueduct over river, c. 1790.",,1785,1795,Regional,aqueduct,261507,199027,661445,699061,53.03868169,-7.08379623,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801414_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801414,SURV014
12801416,Inch House,,,,,INCH (ST. BY.),Laois,LA,LA,"Detached four-bay two-storey house, c. 1830. Extended, c. 1985, comprising two-storey range. Stable complex to site.",,1820,1870,Regional,house,260085,198022,660023,698056,53.02981551,-7.105178152,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801416_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801416,SURV014
12801428,,,,,Vicarstown,VICARSTOWN (DODD),Laois,LA,LA,"Detached three-bay two-storey canal warehouse, c. 1800.",,1790,1820,Regional,store/warehouse,261477,200486,661415,700520,53.05179644,-7.083962785,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801428_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801428,SURV014
12801429,,,,,Vicarstown,VICARSTOWN (DODD),Laois,LA,LA,"Detached two-storey canal warehouse, c. 1800, with two-storey return to rear. Extended to rear comprising lean-to range. Return now derelict following fire.",,1790,1830,Regional,store/warehouse,261483,200526,661420,700560,53.05215264,-7.083871345,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801429_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801429,SURV014
12801430,,,,,Vicarstown,VICARSTOWN (DODD),Laois,LA,LA,"Detached single-storey canal warehouse, c. 1800. Now in use as workshop.",,1790,1820,Regional,store/warehouse,261494,200550,661431,700584,53.05237024,-7.083704551,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801430_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801430,SURV014
12801501,Saint Molua's Catholic Church,,,,,BALLINLA,Laois,LA,LA,"Detached Catholic church, dated 1812, on a T-shaped plan with sacristy projection. Extensively renovated, 1978.",,1810,1815,Regional,church/chapel,220592,189972,620538,690008,52.96045546,-7.694313992,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801501_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801501,SURV014
12801503,Kyle Graveyard,,,,,KYLE (CL. BY.) KYLE ED,Laois,LA,LA,"Graveyard with various cut stone grave markers, c. 1700 - c. 1900. Remains of detached abbey to site. Now in ruins.",,1700,1750,Regional,graveyard/cemetery,223353,190122,623299,690158,52.96169091,-7.653208405,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801503_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801503,SURV014
12801613,Saint Kevin's Catholic Church,,,,Camross,CAMROSS,Laois,LA,LA,"Detached Georgian Gothic style Catholic church, dated 1813, on a T-shaped plan with tower. Now in ruins.",,1810,1815,Regional,church/chapel,227230,194909,627175,694945,53.00452436,-7.59511405,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801613_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801613,SURV014
12801614,Mounthrath Church of Ireland Church,,,,Coolrain,GLEBE (UP. BY.),Laois,LA,LA,"Detached seven-bay Church of Ireland church, c. 1835, with gabled projecting porch, bellcote to gable and vestry projection.",,1800,1840,Regional,church/chapel,229540,192115,629485,692151,52.97929645,-7.560957628,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801614_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801614,SURV014
12801615,Anatrim Church of Ireland Church,,,,Coolrain,GLEBE (UP. BY.),Laois,LA,LA,"Detached three-bay early-Georgian Church of Ireland church, c. 1730, with tower. Interior originally with gallery. Now in ruins.",,1700,1735,Regional,church/chapel,229491,192147,629435,692183,52.97958559,-7.561695345,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801615_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801615,SURV014
12801616,Sheran's/The Village Inn,,,,Coolrain,COOLRAIN (UP. BY.),Laois,LA,LA,"Detached five-bay single-storey thatched house, c. 1900. Extensively renovated, c. 1985, to accommodate commercial use.",,1890,1910,Regional,house,229167,192041,629111,692077,52.9786465,-7.566530138,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801616_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801616,SURV014
12801618,Shanderry House,,,,,SHANDERRY,Laois,LA,LA,"Detached five-bay three-storey house, c. 1830. Renovated and extended, c. 1970, with flat-roofed projecting porch added to front and returns added to rear.",,1800,1840,Regional,house,228560,191368,628504,691404,52.97263792,-7.575626229,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801618_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801618,SURV014
12801619,Goss Brook House,,,,,GOSSBROOK,Laois,LA,LA,"Detached two-bay two-storey over part-basement house, c. 1790. Now in ruins.",,1780,1820,Regional,house,230482,193127,630426,693163,52.98833381,-7.546847023,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801619_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801619,SURV014
12801620,Larch Hill House,,,,,LARCH HILL,Laois,LA,LA,"Detached five-bay two-storey house, c. 1820.",,1800,1840,Regional,house,230391,193419,630335,693455,52.99096576,-7.548176195,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801620_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801620,SURV014
12801734,Saint Fintan's Catholic Church,,,,Raheen,RAHEEN (MB. W. BY.),Laois,LA,LA,"Detached Gothic Revival Catholic church, dated 1857. Renovated, c. 1880, with tower and projecting porches added. Renovated, c. 1980, with interior remodelled.",,1855,1860,Regional,church/chapel,242455,190639,642397,690675,52.96516487,-7.368892659,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801734_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801734,SURV014
12801735,Tinnakill House,,,,,TINNAKILL (MB. W. BY.),Laois,LA,LA,"Detached three-bay two-storey Georgian house with dormer attic, c. 1770, with pedimented central breakfront and two-storey return to rear. Now in ruins.",,1740,1800,Regional,house,241964,191258,641905,691294,52.97076735,-7.376129304,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801735_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801735,SURV014
12801736,Rosskelton Church of Ireland Church,,Rosskelton Cross Roads,,,ROSSKELTON,Laois,LA,LA,"Detached three-bay Georgian Gothic style Church of Ireland church, c. 1820, with tower.",,1800,1835,Regional,church/chapel,239713,191379,639655,691415,52.97202309,-7.409619086,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801736_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801736,SURV014
12801737,Kilbricken House,,,,,KILBRICKAN,Laois,LA,LA,"Detached three-bay two-storey house with dormer attic, c. 1780. Extended, c. 1920, comprising two-storey range with lean-to glazed conservatory added. Stable complex to rear.",,1750,1800,Regional,house,236367,189841,636310,689878,52.95844472,-7.459586307,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801737_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801737,SURV014
12801738,Kilbricken Bridge,,,,,COOLE (MB. W. BY.),Laois,LA,LA,"Seven-arch road bridge over river Nore, c. 1800, with triangular cut-waters.",,1780,1840,Regional,bridge,236219,189953,636162,689989,52.9594598,-7.461777594,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801738_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801738,SURV014
12801739,Mounthrath Railway Station,,Cheerybrook,,Kilbricken,CLONARD or CAPPALOUGHLIN,Laois,LA,LA,"Detached two-bay two-storey railway station, c. 1850, with five-bay single-storey wing to left having gabled projecting porches. Now derelict.",,1845,1865,Regional,railway station,235936,190397,635879,690434,52.96347074,-7.465936305,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801739_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801739,SURV014
12801740,Millbank Cottage,,,,,MOUNTRATH (MB. W. BY.),Laois,LA,LA,"Detached three-bay single-storey over part-basement house, c. 1830, with single-storey return to rear. Detached coach house to site. Now derelict.",,1810,1850,Regional,house,235606,193262,635549,693298,52.98923563,-7.470530664,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801740_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801740,SURV014
12801801,Saint Michael's Catholic Church,,,,Timahoe,TIMAHOE,Laois,LA,LA,"Detached Catholic church, built 1831, with tower and sacristy projection. Interior with gallery.",,1830,1835,Regional,church/chapel,253694,190149,653633,690185,52.95975362,-7.201736846,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801801_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801801,SURV014
12801802,Willie Headon Memorial Library (Timahoe Church),,,,Timahoe,TIMAHOE,Laois,LA,LA,"Detached Gothic Revival former Church of Ireland church, c. 1840, with projecting porch, chancel, vestry projection and bellcote to gable. Now in use as library.",,1840,1870,Regional,church/chapel,253571,190234,653510,690270,52.96052975,-7.203555028,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801802_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801802,SURV014
12801803,Lamberton House,,,,,LAMBERTON DEMESNE,Laois,LA,LA,"Three-bay single-storey Victorian Gothic gate lodge, c. 1880, with gabled projecting porch. Extended to left. Gateway, c. 1790, to site. Remainder of estate (including house) demolished with site cleared.",,1870,1900,Regional,gate lodge,251463,194802,651402,694837,53.00177985,-7.234191327,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801803_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801803,SURV014
12801804,Sheffield House,,Sheffield Demesne,,,CAPPOLEY,Laois,LA,LA,"Detached seven-bay two-storey coach house, c. 1860. Now in use as outbuilding. Detached two-storey outbuilding, now derelict. Remains of detached house to site, now in ruins. Walled garden to site, now derelict.",,1840,1890,Regional,outbuilding,249130,195458,649070,695493,53.00789881,-7.268834667,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801804_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801804,SURV014
12801805,Lalor's Mills,,,,,BALLYCARNAN,Laois,LA,LA,"Detached three-bay two-storey over basement mill house, c. 1820. Single-storey store attached to left. Six-bay two-storey mill building attached to right. Now in ruins.",,1800,1840,Regional,miller's house,247691,194197,647632,694233,52.99669885,-7.290450645,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801805_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801805,SURV014
12801806,Yellow House,,,,,BALLYHEYLAND,Laois,LA,LA,"Detached five-bay two-storey late-Georgian house, c. 1825, with three-bay range to right and return to rear. Group of detached single- and two-storey stable buildings to site. Now in commercial use.",,1810,1850,Regional,house,249859,192036,649799,692071,52.97707777,-7.258502845,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801806_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801806,SURV014
12801807,Castleview House,,,,,BALLYKNOCKAN,Laois,LA,LA,"Detached two-storey Georgian house, c. 1790. Now in ruins.",,1750,1800,Regional,house,249244,193602,649184,693638,52.99121152,-7.267426245,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801807_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801807,SURV014
12801920,Oughaval Church,,,,,CARRICKSALLAGH,Laois,LA,LA,"Remains of detached medieval church, c. 1500. Restored, c. 1750, with chancel added. Now in ruins. Freestanding mausoleum to site.",,1720,1780,National,church/chapel,258207,195673,658145,695708,53.00891866,-7.133591184,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801920_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801920,SURV014
12801921,Oughaval Graveyard,,,,,CARRICKSALLAGH,Laois,LA,LA,"Graveyard with various cut stone grave markers, c. 1750 to the present. Freestanding lych gate, c. 1890, to site. Remains of detached church to site. Now in ruins.",,1730,1975,Regional,graveyard/cemetery,258259,195698,658198,695733,53.00913956,-7.132806942,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801921_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801921,SURV014
12801928,Woodlands House,,Timogue Cross Roads,,,TIMOGUE,Laois,LA,LA,"Detached three-bay single-storey house, c. 1850, with return to rear.",,1840,1880,Regional,house,255376,193800,655315,693836,52.99239116,-7.176085361,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801928_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801928,SURV014
12801929,Timogue Church of Ireland Church,,Timogue Cross Roads,,,TIMOGUE,Laois,LA,LA,"Detached three-bay single-storey gable-fronted Georgian Church of Ireland church, built 1736, with bellcote. Extended, c. 1870, with vestry projection added. Renovated, c. 1970. South west window has pane engraved to rear: ""This church/painted by D. Dobbins/May 1915 sinking of/the Louisitania (sic) by the/Germans/will the Allieys (sic) beat them or will it/be a draw. He who reds/this in years to come/will know"".",,1735,1740,National,church/chapel,255521,193702,655460,693737,52.99149313,-7.173939891,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801929_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801929,SURV014
12801930,Timogue House,,,,,TIMOGUE,Laois,LA,LA,"Detached three-bay two-storey late-Georgian house, c. 1820. Extended to rear comprising two-storey return.",,1810,1840,Regional,house,255510,193456,655449,693492,52.98928686,-7.174144401,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801930_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801930,SURV014
12801931,Clopook Graveyard,,,,,CLOPOOK,Laois,LA,LA,"Graveyard with various cut stone grave markers, c. 1750 to the present. Remains of detached medieval abbey to site. Now in ruins.",,1725,1775,Regional,graveyard/cemetery,258215,190475,658153,690511,52.96221731,-7.134408352,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801931_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801931,SURV014
12801932,Saint Joseph's Catholic Church,,,,,BALLYADAMS,Laois,LA,LA,"Detached Catholic church, c. 1830, on a cruciform plan with sacristy projection and bellcote to gable. Interior renovated, c. 1898.",,1810,1850,Regional,church/chapel,262024,190892,661961,690928,52.96553896,-7.07765522,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801932_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801932,SURV014
12801933,Ballyadams House,,,,,BALLYADAMS,Laois,LA,LA,"Detached five-bay single-storey house with dormer attic, c. 1865, possibly incorporating fabric of earlier building, with advanced entrance bay and gable. Ballyadams Castle, an early fortified house adjoining a tower house are nearby to east.",,1850,1880,Regional,house,262685,190636,662622,690672,52.96315757,-7.067870188,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801933_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801933,SURV014
12801934,Saint Brigid's Church of Ireland Church,,,,Ballintubbert,BALLINTUBBERT,Laois,LA,LA,"Detached gable-fronted Church of Ireland church, c. 1800, with bellcote. Extended, c. 1870, with projecting porch, chancel and vestry projection added. Plaque on gatepost ""C Day Lewis/Poet Laureate/born Ballintubbert/April 27, 1904/died May 5 1972/these limes planted in/his honour/by local writers/April 27 1985"".",,1780,1820,Regional,church/chapel,261340,193009,661277,693045,52.98463499,-7.087430504,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801934_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801934,SURV014
12801935,,,,,,KELLYVILLE,Laois,LA,LA,"Freestanding limestone monolithic county boundary stone, dated 1763, inscribed 'Queen's County 1763'.",,1760,1765,Regional,milestone/milepost,262652,193447,662589,693483,52.9884198,-7.067812925,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801935_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801935,SURV014
12801936,Ballintubbert House,,,,Ballintubbert,BALLINTUBBERT,Laois,LA,LA,"Detached five-bay two-storey over basement rectory, c. 1835. Stable complex to rear.",,1800,1840,Regional,rectory/glebe/vicarage/curate's house,261509,192973,661447,693008,52.98428668,-7.084914548,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801936_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801936,SURV014
12801938,,,,,,BLACKFORD,Laois,LA,LA,"Wall-mounted limestone monolithic county boundary stone, dated 1818.",,1815,1820,Regional,milestone/milepost,261376,196308,661314,696343,53.01427334,-7.086260761,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801938_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801938,SURV014
12801939,Raheenduff House,,,,,RAHEENDUFF (ST. BY.),Laois,LA,LA,"Detached five-bay two-storey house, c. 1730, possibly incorporating fabric of earlier house, c. 1675.",,1700,1780,Regional,house,255338,195959,655277,695994,53.01178867,-7.176273567,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12801939_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12801939,SURV014
12802001,Popefield House,,,,,KILLYGANARD,Laois,LA,LA,"Detached single-storey late-Georgian villa with dormer attic, c. 1825, with single- and two-storey bows. Stable complex to site. Detached gate lodge to site.",,1810,1840,Regional,house,265708,190494,665644,690530,52.96152167,-7.022917609,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12802001_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12802001,SURV014
12802101,Mounthrath Church of Ireland Church,,,,,BALLAGHMORE LOWER,Laois,LA,LA,"Detached two-bay Church of Ireland church, c. 1820, with gabled projecting bay. Extended to rear comprising single-storey return. Two-storey former school attached to rear. Former schoolhouse may have last been used as a Sexton's House.",,1800,1830,Regional,church/chapel,221130,189197,621076,689234,52.95347464,-7.686355199,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12802101_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12802101,SURV014
12802102,Kilmartin House,,,,,KILMARTIN,Laois,LA,LA,"Detached three-bay two-storey Regency style house, c. 1820, with projecting ground floor having balcony over. Renovated, c. 1990.",,1810,1850,Regional,house,221206,188689,621152,688725,52.94889987,-7.685257931,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12802102_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12802102,SURV014
12802103,Quakers Bridge,,,,,BALLINTAGGART (CL. BY.),Laois,LA,LA,"Single-arch road bridge over river Nore, c. 1800.",,1780,1820,Regional,bridge,221074,186953,621021,686990,52.93331314,-7.687326057,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12802103_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12802103,SURV014
12802104,Moneymore Bridge,,,,,CLONONEEN,Laois,LA,LA,"Three-arch road bridge over river, c. 1800, with triangular cut-waters.",,1770,1850,Regional,bridge,223096,188163,623041,688199,52.94409736,-7.657184049,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12802104_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12802104,SURV014
