REG_NO,NAME,NUMBER,STREET1,STREET2,TOWN,TOWNLAND,COUNTY,COUNTY_ID,PLANAUTH,COMPOSITION,APPRAISAL,DATEFROM,DATETO,RATING,ORIGINAL_TYPE,X_COORD,Y_COORD,X_COORD_ITM,Y_COORD_ITM,LATITUDE,LONGITUDE,IMAGE_LINK,WEBSITE_LINK,SURVEY_ID
22112017,Hazledene,,,,Marlfield,MARLFIELD,Tipperary,TS,TS,"Detached three-bay two-storey former RIC barracks, built c.1860, with converted cell and extension to rear.  Now private house.  Pitched slate roof with lead flashing, oversailing barges, and rendered chimneystacks.  Painted smooth rendered walls.  Square-headed window openings with replacement uPVC windows to front wall, ground floor windows set in shallow segmental-arch recesses.  Round-headed timber casement six-pane windows to front wall of porch and to middle of first floor rear, having spandrel detail and set into square-headed openings.  All windows having tooled limestone sills.  Double four-pane timber casement window to addition, with concrete sill.  Square-headed door opening with timber battened door set in shallow segmental-arch recess.  Wrought-iron gates and railings to front of site, on rubble stone plinth wall.  High coursed rubble sandstone wall to rear.",Occupying a prominent position at a crossroads this former RIC barracks is an important part of the historical fabric of the village of Marlfield.  The building retains may notable features such as the two surviving round-headed windows.  The remnants of barred windows are apparent in holes still visible in the limestone windows sills.  Although the jail cell has been modernised the original bar with loops for tying up prisoners still exists on an interior wall.,1840,1880,Regional,RIC barracks,217349,121772,617297,621815,52.34765212,-7.746123307,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22112017_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22112017,SURV020
22113001,Clonmel Railway Station,,Thomas Street,,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Single-span cast-iron pedestrian bridge over railway, dated 1886, comprising cast-iron lattice walkway supported on circular-profile cast-iron columns with fluted pedestals, with flights of steps having circular-profile newel posts with ball finials to each side of platform.","This pedestrian bridge displays a high degree of craftsmanship, adds artistic interest to its site and offers a counterpoint to the Italianate limestone structure of the railway station.  It forms a group with related structures such as the station, signal box and goods shed.  Its plaque detailing its manufacturer and date is of interest.",1885,1890,Regional,bridge,220533,123272,620479,623322,52.36109606,-7.699337099,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113001_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113001,SURV020
22113002,Clonmel Railway Station,,Thomas Street,,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Detached two-storey signal box, built c. 1900.  Hipped artificial slate roof with brick chimneystack, cast-iron vent pipe and overhanging eaves.  Red brick walls with limestone plinth and having glazed timber upper structure to trackside elevation.  Segmental-headed openings to ground floor with brick voussoirs and concrete sills.  Square-headed fixed timber windows to upper floor, separated by timber mullions, with timber sill course.  Square-headed door opening with timber panelled half-glazed door approached by flight of concrete steps to east gable.","This turn-of-the-twentieth-century signal box is a notable addition to the predominantly nineteenth-century complex of railway structures of which it forms part.   It retains much of its original form and the variety of materials used in its construction, including red brick, glass and timber, adds textural interest to the building.",1880,1920,Regional,signal box,220639,123264,620585,623315,52.36102196,-7.69777454,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113002_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113002,SURV020
22113003,Clonmel Railway Station,,Thomas Street,,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Detached three-bay two-storey railway station with attached three-bay single-storey former station master's house to west, built 1852.  Advanced end bays to front and projecting end bays to rear of station building, with three-stage tower to east gable.  House has advanced gabled end bays, with single-bay link to station.  Hipped artificial slate roof to station with cut limestone chimneystacks, cast-iron rainwater goods and limestone eaves course with brackets, and pitched slate roof to house.  Snecked limestone walls with tooled limestone quoins and plinth, having moulded cut limestone string course to station.  Flat-roofed canopy to centre of trackside elevation of station, supported by decorative cast-iron brackets.  Lean-to canopy with timber siding to track side of house.  Segmental-arched openings, with two-over-two pane timber sliding sash windows, margined to first floor of station, tripled to ground floor of end bays front and rear, all with limestone sills with brackets, and raised dressed limestone block-and-start surrounds with keystones.  Boarded windows to trackside and gable elevations.  Triple round-headed openings to third stage of tower with cut limestone sill coursing and dressed limestone surrounds, imposts and keystones.  Segmental-arched entrance to roadside with timber panelled double door having panelled overdoor and dressed limestone surround and keystone and flanked by windows.  Round-headed opening to tower with timber panelled door and similar limestone dressings.  Cast-iron letter box set into front façade.  Rubble boundary walls.","This Italianate railway station, possibly designed by J.S Mulvany, is of obvious architectural design and detail.  The tower, unusual for a railway station, makes it a landmark in the townscape. The building retains notable well-crafted features and its site is enhanced by the survival of related structures such as the footbridge, signal box and goods shed.",1850,1855,Regional,railway station,220503,123263,620449,623313,52.36101416,-7.699775941,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113003_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113003,SURV020
22113004,Clonmel Railway Station,,Thomas Street,,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Detached three-bay double-height former railway goods shed, built c. 1880, now disused, with timber canopy over entrance front.  Pitched slate roof with limestone chimneystack.  Rubble stone walls with dressed limestone quoins.  Segmental-arched openings to front and gable elevations, with cut limestone block-and-start surround and voussoirs, now blocked up. Square-headed openings in upper rear elevation, with brick block-and-start surrounds and metal and timber lintels, now blocked up.","This goods shed is a reminder of a time when train travel was the main method of transportation in Ireland.  It forms a group with and offers a counterpoint to the related structures of the railway station, footbridge and signal box.  It retains much of its original form and its modest appearance is enhanced by features such as the limestone quoins and timber canopy.",1870,1890,Regional,store/warehouse,220668,123241,620614,623291,52.36081123,-7.697358723,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113004_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113004,SURV020
22113005,,7,Prior Park Terrace,Prior Park Road,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"End-of-terrace three-bay two-storey with attic house, built c. 1830, having single-bay single-storey extension to north gable.  Pitched slate roof with stone eaves course, rendered chimneystack and cast-iron rooflights.  Rendered walls with square-headed openings, one blind to front, having six-over-six pane timber sliding sash windows and stone sills.  Round-headed entrance opening with timber panelled door, stone plinth blocks and decorative fanlight.","This house forms part of a fine terrace which is situated on a prominent site, overlooking Prior Park Road.  It retains much of its original modest form and this is enhanced by the retention of features such as the timber sliding sash windows and decorative fanlight.",1820,1840,Regional,house,220387,123138,620333,623189,52.35989728,-7.701488056,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113005_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113005,SURV020
22113006,,6,,Prior Park Terrace,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Terraced two-storey house with attic, built c. 1830, having two-bay first floor and three-bay ground floor.  Pitched slate roof with rendered chimneystack and cast-iron rooflights.  Painted rendered walls with square-headed openings having six-over-six pane timber sliding sash windows, stone sills and render surrounds.  Round-headed entrance opening with replacement timber door, stone plinth blocks and decorative fanlight.","This house forms part of a fine terrace which is situated on a prominent site, overlooking Prior Park Road.  It retains much of its original modest form and this is enhanced by the retention of features such as the timber sliding sash windows and decorative fanlight.  Its asymmetrical form which causes it to share ground floor space with its neighbour, is an interesting feature.",1820,1840,Regional,house,220385,123129,620331,623180,52.35982062,-7.701518423,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113006_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113006,SURV020
22113007,,4,Prior Park Terrace,Prior Park Road,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Terraced five-bay two-storey over half-basement house, built c. 1820, with dormer attic, now disused.  Pitched slate roof with cast-iron rainwater goods, rendered chimneystacks and dormer windows.  Painted smooth-rendered walls.  Square-headed openings with stone sills, most retaining one-over-one pane timber sliding sash windows.  Timber casement windows to dormers.  Pointed arch attic window to north gable.  Elliptical-arched entrance opening with hood moulding and having replacement timber door and glazed surround, approached by symmetrical flights of limestone steps with cast-iron railings.","This house offers an alternative to the other buildings in its terrace.  Built earlier, it is larger in scale and size and of a different design.  Though disused it retains much of its original form and interesting features such as the limestone steps.  Its high door opening is an unusual feature which contrasts with the regularity of its fenestration.",1810,1830,Regional,house,220382,123113,620328,623164,52.35967792,-7.701564823,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113007_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113007,SURV020
22113008,,3,Prior Park Terrace,Prior Park Road,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Terraced three-bay three-storey house, built c. 1830.  Pitched slate roof with rendered chimneystack.  Painted smooth-rendered walls with square-headed openings having stone sills and six-over-six pane timber sliding sash windows.  Round-headed entrance opening with timber panelled door, limestone plinth blocks and decorative fanlight.","This house forms part of a terrace of similar buildings which are situated on a prominent site, overlooking Prior Park Road.  It retains much of its original form and this is enhanced by the retention of features such as the timber sliding sash windows and decorative fanlight.  Its asymmetrical form which causes it to share first floor space with its neighbour is an interesting feature.",1820,1840,Regional,house,220380,123104,620326,623155,52.35959698,-7.701585842,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113008_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113008,SURV020
22113009,,2,Prior Park Terrace,Prior Park Road,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Terraced three-storey house with attic, built c. 1830, and having two-bay first floor and three-bay ground floor.  Pitched slate roof with rendered chimneystack and cast-iron rooflights.  Painted smooth-rendered walls having square-headed openings with stone sills and six-over-six pane timber sliding sash windows.  Round-headed entrance opening with timber panelled door, limestone plinth blocks and decorative fanlight.","This house forms part of a terrace of similar buildings situated on a prominent site, overlooking Prior Park Road.  It retains much of its original form and this is enhanced by the retention of features such as the timber sliding sash windows and decorative fanlight.  Its asymmetrical form which causes it to share ground floor space with its neighbour is an interesting feature.",1820,1840,Regional,house,220378,123099,620324,623150,52.3595469,-7.701612241,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113009_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113009,SURV020
22113010,,1,Prior Park Terrace,Prior Park Road,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Terraced three-bay three-storey house with attic, built c. 1830.  Pitched slate roof with rendered chimneystacks and cast-iron rooflights and rainwater goods.  Rendered walls with replacement slate-hanging to south gable.  Square-headed openings with stone sills and six-over-six pane timber sliding sash windows.  Round-headed entrance opening with timber panelled door, stone plinth blocks, decorative fanlight and render archivolt.","This house forms part of a terrace of similar buildings situated on a prominent site, overlooking Prior Park Road.  It retains much of its original form and this is enhanced by the retention of features such as the timber sliding sash windows and the decorative fanlight with a render surround.",1820,1840,Regional,house,220375,123091,620321,623142,52.35947878,-7.701662512,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113010_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113010,SURV020
22113011,Melview Nursing Home,,Prior Park Road,Upper Gladstone Street,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Detached three-bay three-storey over basement house with canted bay windows flanking pedimented canted projecting porch, built c. 1835, having two-bay two-storey recessed addition to south-east, and with multiple-bay two-storey extensions to rear.  Hipped slate roof with grouped rendered chimneystacks, cast-iron rainwater goods and moulded eaves course.  Cut limestone balustrade to recessed block.  Painted rendered walls with render quoins and cast-iron vent panels.  Square-headed window openings with moulded render surrounds to all elevations except rear, shouldered to second floor, with cornices and consoles to ground and first floors, all having stone sills with render consoles.  One-over-one pane timber sliding sash windows, some tripartite to ground floor of north-west elevation.  Timber casement windows with paned fixed timber overlights to windows in first floor of recessed block.  Shouldered timber surrounds to bay windows.  Square-headed door opening to porch having timber half-glazed double doors with overlight, approached by flight of limestone steps and having render pediment above with decorative render consoles.  Former stable wing to east, now in use as residential accommodation, having pitched slate roof with cast-iron rainwater goods, painted roughcast rendered walls with smooth render plinth and having tie bars, square-headed openings with replacement windows and stone sills and elliptical-arched carriage arches with render surrounds, keystone and imposts, one with replacement uPVC doors.   Cut limestone piers to site, with tapered panels, decorative caps and having decorative cast-iron piers and railings.  Three-bay single-storey former gate lodge with extensions to rear, hipped slate roof, rendered chimneystack and lined-and-ruled rendered walls with render quoins.",This large Italianate house is an unusual feature in Clonmel.  Its architectural design and detail incorporate classical features in elements such as the limestone balustrade and pedimented door opening.  Its imposing form is enhanced by the elaborate window surrounds and bay windows.  The entrance gates and piers are of a high standard of craftsmanship and are a notable feature on the streetscape.,1830,1840,Regional,house,220254,122846,620053,623085,52.35897792,-7.705605816,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113011_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113011,SURV020
22113012,Air Hill,,Prior Park Road,,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Detached three-bay two-storey house, built c. 1880, with two-bay return and single- and two-storey extensions to rear and north-east elevations.  Hipped slate roof with rendered chimneystacks and overhanging eaves.  Lined-and-ruled rendered walls with render plinth.  Square-headed openings with one-over-one pane timber sliding sash windows and stone sills.  Elliptical-arched entrance opening with replacement timber door, render surround, stone plinth blocks and limestone step.  Outbuilding to site with pitched slate roof, rendered walls and square-headed openings, some with timber battened doors.  Rendered boundary walls with rendered octagonal piers and cast-iron gates to vehicular gateway and to one of two pedestrian gateways, second being blind.",The symmetrical design of this house is enhanced by the regular fenestration and central chimneystacks.  Its form is enhanced by modest decorative elements such as the render door surround and plinth and by the retention of features such as the timber sliding sash windows and limestone step and elegant gateway.,1870,1890,Regional,house,220290,123005,620236,623055,52.35870337,-7.702920424,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113012_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113012,SURV020
22113013,,22,Upper Gladstone Street,,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Detached three-bay two-storey over basement house, built c. 1830, with central projecting flat-roofed Doric timber portico, three-bay side elevations, and canted bay window to north elevation.  Hipped slate roof with rendered chimneystacks and overhanging eaves.  Painted roughcast rendered walls to front, with slate-hanging to south elevation. Square-headed openings having six-over-six pane timber sliding sash windows and stone sills.  Segmental-arched entrance opening with timber panelled door, decorative paned overlight and paned sidelights.  Rendered boundary walls with chamfered cut stone piers and caps having replacement timber double-leaf gate.","This fine late Georgian house is set back from Upper Gladstone Street and is a noticeable and imposing addition on this approach into the town.  It regular fenestration, overhanging eaves and deep symmetrical chimneystacks enhance the form of the structure, and features such as the timber portico and bay window enliven the façade.",1825,1835,Regional,house,220228,122815,620174,622865,52.35699814,-7.703836863,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113013_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113013,SURV020
22113014,The High School CBS,,Kickham Street,,Clonmel,BURGAGERY-LANDS WEST,Tipperary,TS,CM,"Detached seven-bay two-storey school, dated 1899, with gable-fronted central entrance bay, and having single-bay two-storey and four-bay two-storey flat-roofed extensions to rear.  Pitched slate roof with rendered chimneystacks, roof vents, cast-iron rainwater goods and stone cross to gable-front.  Roughcast rendered walls with render platband and limestone Christian Brothers plaque to gable-front.  Red brick walls to rear and return.  Segmental-headed openings with limestone sills and square-headed replacement uPVC windows.  Elliptical-arched entrance opening with cut limestone overdoor with broken segmental pediment having decorative date plaque, and supported by consoles, with timber half-glazed double doors, paned overlight and sidelights, limestone steps and plinth blocks.  Replacement red brick boundary walls and piers with replacement railings and gates.","This building now forms the east wing of the current CBS secondary school, a larger and more modern building, and adds variety of style to the complex and to the streetscape.  Its form is typical of schools of its time in Ireland, with its steeply-pitched roof and gable-front.  It retains much of its original form and interesting features such as the red brick rear and return, and examples of fine craftsmanship such as the pediment and date plaque.",1895,1900,Regional,school,220610,122816,620556,622867,52.35699881,-7.698236029,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22113014_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22113014,SURV020
22114001,Saint Francis Court,,King Street,,Clonmel,BURGAGERY-LANDS EAST,Tipperary,TS,CM,"Detached three-storey H-plan former barrack building, dated 1878, remodelled and now in use as flats.  Comprising thirteen-bay main block flanked by advanced gabled single bays, in turn flanked by two advanced gable-fronted terminating bays and having projecting ground floor entrance. Single-bay three-storey extension to rear, glazed corridor to first floor of front elevation, and concrete and steel balconies to rear elevation.  Pitched artificial slate roofs with brick chimneystacks and limestone copings and eaves course.  Snecked sandstone walls with brick block-and-start quoins.  Paired square-headed openings with limestone lintels and sills and brick block-and-start surrounds, having timber sliding sash four-over-four pane windows.  Segmental-arched opening with fixed timber windows to centre of second floor.  Square-headed entrance opening having limestone shouldered architrave with battered jambs and raised date, with replacement timber doors.  Square-headed openings to ground and second floors of front elevation, now blind to latter, with brick block-and-start surrounds, shouldered chamfered limestone lintels, having replacement timber doors and overlights.","Formerly set within the grounds of the army barracks, this building, unusual in the county, was originally a residential military block that has subsequently been remodelled by the Borough Council as an apartment block.  The building retains much of its original form including the gable-fronted end bays and a fine entrance porch, while the variety of materials utilized in its construction adds colour and textural interest.",1875,1880,Regional,barracks,220842,122842,620788,622892,52.35721821,-7.694828418,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22114001_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22114001,SURV020
22115002,Silverspring House,,Saint Patrick's Road,,Clonmel,GLENALEMY,Tipperary,TS,CM,"Detached nine-bay two-storey former charter school with projecting pairs of end bays, built 1747, with projecting barrel-roofed porch addition.  Now disused.  Hipped sprocketed slate roofs with rendered chimneystacks, cast-iron rainwater goods and moulded sandstone eaves course.  Dressed limestone walls, roughcast to east gable, with square-headed opening to centre of façade with rendered round-headed niche.  Square-headed window openings with raised sandstone surrounds, keystones and sills, with six-over-six pane timber sliding sash windows to first floor and boarded windows to ground floor.  Round-headed entrance opening with timber panelled half-glazed door and spoked fanlight flanked by limestone pilasters with imposts and having timber and brick canopy.  Freestanding limestone sundial to site.  Rubble stone boundary walls with wrought-iron gates to roughly-dressed limestone piers.  Range of outbuildings to west side of yard to rear.","Patronised by Sir Charles Moore and John Dawson, this former charter school retains much of its original form and is a notable feature in the urban  landscape.  In the nineteenth century it was occupied by Charles Bianconi, who ran a coach transport enterprise throughout Ireand from his headquarters in Clonmel. It displays evidence of fine stonework in the window surrounds and eaves course which contrast with the limestone of the walls to enliven and offer textural variety to the façade.",1745,1750,Regional,charter school,221860,123011,621806,623062,52.35869939,-7.679868633,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22115002_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22115002,SURV020
22115003,Saint Patrick's Cemetery,,Waterford Road,,Clonmel,MOANMEHILL,Tipperary,TS,CM,"Detached south-facing gable-fronted Gothic Revival mortuary chapel, one of pair of such chapels in cemetery, built 1886, with five-bay side elevations and lower single-bay sacristy projection to west elevation.  Pitched slate roof with terracotta ridge crestings, cut and dressed limestone chimneystacks, cast-iron rainwater goods, limestone copings and crosses to gables, timber eaves course and having timber bargeboards to sacristy.  Snecked sandstone walls with cut limestone and sandstone plinth, having cut limestone quoins and platbands to gables, and chamfered cut limestone block-and-start surrounds to openings.  Trefoil-headed window openings with cast-iron coloured quarry-glass glazing, and triple-lancet pointed arch window to rear with limestone hood moulding and dressed sandstone and limestone voussoirs.  Cinquefoil window opening to gable-front with coloured glass, limestone hood moulding and alternating cut sandstone and limestone voussoirs.  Pointed arch door opening with timber battened double doors with ornate strap hinges, limestone step, limestone hood moulding and alternating dressed limestone and sandstone voussoirs.  Cemetery to site.","This modest-sized chapel is a good example of the English Gothic Revival style typical of late nineteenth-century Ireland.  It forms part of a cemetery complex with the similar-styled Church of Ireland chapel and a sexton's house and occupies a notable raised site along the main Waterford road into Clonmel.  It exhibits fine stonework and decoration such as the limestone hood mouldings, window surrounds and crosses as well as artistic elements such as coloured glass windows, terracotta ridge crestings and timber bargeboards.  It is very similar in style and decoration to the chapel at Saint Luke's Hospital on the west side of Clonmel.",1885,1890,Regional,church/chapel,222166,123011,622111,623062,52.3586928,-7.675382974,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22115003_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22115003,SURV020
22115004,Saint Patrick's Cemetery,,Waterford Road,,Clonmel,MOANMEHILL,Tipperary,TS,CM,"Detached south-facing gable-fronted Gothic Revival former mortuary chapel, one of pair of such chapels in cemetery, built 1886, now in use as outbuilding, with polygonal apse to north end and single-bay single-storey vestry projection to east.  Pitched slate roof with decorative banding, rounded to north, with terracotta ridge crestings, limestone coping, timber eaves course, limestone and cast-iron crosses to front and rear and having decorative timber bargeboards and projecting roughly-dressed and cut limestone and sandstone chimneystack to vestry.  Snecked sandstone walls with cut limestone and sandstone plinth, having cut limestone quoins and platbands to gable-front.  Chamfered limestone block-and-start surrounds to openings.  Pointed arch windows, two-light to apse, triple-lancet with alternating cut limestone and sandstone voussoirs to front elevation and square-headed two-light to vestry, all having coloured lattice and quarry glass cast-iron windows.  Pointed arch entrance opening with timber battened double doors with ornate strap hinges and limestone steps, flanked by two pointed arch side-light windows, all under continuous limestone hood moulding and having alternating cut limestone and sandstone voussoirs.","This modest- sized chapel is a good example of the English Gothic Revival style typical of the late nineteenth century in Ireland.  It forms part of a cemetery complex with a Roman Catholic chapel and a sexton's house and occupies a notable raised site along the main Waterford road into Clonmel.  It exemplifies fine stonework and decoration in the hood moulding to the front elevation, as well as artistic elements such as coloured glass windows, cast-iron cross and terracotta ridge crestings.  It is very similar in style and decoration to the chapel at Saint Luke's Hospital on the west side of Clonmel.",1885,1890,Regional,church/chapel,222195,123015,622141,623066,52.35872391,-7.674948721,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22115004_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22115004,SURV020
22115005,Saint Patrick's Cemetery,,Waterford Road,,Clonmel,MOANMEHILL,Tipperary,TS,CM,"Detached L-plan two-bay two-storey Tudor Revival sexton's house, dated 1886, with advanced gable-fronted end bay and remains of three-bay single-storey addition to rear.  Pitched slate roof with terracotta ridge crestings, having dragon finials to gables, chamfered limestone chimneystack, timber eaves course, decorative timber bargeboards to gables and cast-iron rainwater goods.  Snecked sandstone walls with dressed limestone quoins and cast-iron date plaque.  Chamfered cut limestone block-and-start surrounds and alternate dressed limestone and sandstone relieving arches to openings.  Square-headed, mainly mullioned-and-transomed two- and three-light windows, larger windows having coloured lattice glazing to upper parts.  Square-headed openings to rear with red brick block-and-start surrounds, one with one-over-one pane timber sliding sash window and stone sill, one with replacement timber door.  Square-headed door opening to front with shouldered architrave, chamfered lintel, replacement timber door and limestone step.",The Tudor Revival style of this sexton's house unifies it with the chapels with which it forms a complex and is evidenced by the steeply-pitched roofs and limestone mullioned windows.  Decorative elements such as the terracotta ridge crestings and dragons and timber bargeboards are an indication of the detail of the building's design and the stonework of the chimney and opening surrounds points to the stone craftsmanship employed in its execution.,1885,1890,Regional,building misc,222207,122985,622152,623036,52.35845575,-7.674785074,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22115005_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22115005,SURV020
22115006,Saint Patrick's Cemetery,,Waterford Road,,Clonmel,MOANMEHILL,Tipperary,TS,CM,"Snecked sandstone boundary walls to cemetery, erected in 1886, with ashlar limestone piers having moulded plinths and cornices and decoratively-carved pyramidal limestone caps with finials, decorative cast-iron gates and railings and limestone wheelguard.",The high quality masonry and the decorative work to the caps distinguishes this cemetery gateway on a prominent site on the Waterford Road into Clonmel.  The cast-iron gates and railings exhibit acomplished metal craftsmanship.  The gateway is part of an architecturally- and artistically-significant group of structures associated with Saint Patrick's Cemetery.,1885,1890,Regional,gates/railings/walls,222187,122975,622133,623026,52.35836821,-7.675071769,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22115006_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22115006,SURV020
22116001,Saint Joseph's Hospital,,Western Road,,Clonmel,GORTMALOGE,Tipperary,TS,CM,"Detached hospital building, built c. 1855, comprising seventeen-bay four-storey main block with flanking nine-bay three-storey wings, latter having five-bay side elevations whose end bays are four stage water towers, and having two nine-bay two-storey blocks to west and eight-bay two-storey block to east, with single-storey slated pitched roof block and recent flat-roofed multiple-bay two- and three-storey block to rear. Hipped artificial slate roofs with rendered chimneystacks and having render eaves courses and cast-iron rainwater goods to wings.  Painted roughcast rendered walls with render plinth.  Segmental-headed openings with render surrounds, stone sills and replacement windows, having some timber sliding sash two-over-two pane windows to wings.  Triple round-headed openings with limestone sills, surrounds, keystones and imposts to upper stage of towers.  Segmental-arched entrance openings to front centre and ends of front façade with render surrounds and glazed doors, having keystone to narrower central entrance.  Rubble stone boundary walls with flights of concrete steps.",This large-scale building occupies a prominent raised site along Western Road and is an imposing feature on the landscape.  It forms a group with the related structures of Saint Luke's Hospital and a hospital chapel to the south-west.  It retains much of its original form including water towers and wings and is enhanced by the retention of some timber sliding sash windows.,1850,1860,Regional,hospital/infirmary,219512,122641,619458,622692,52.35546673,-7.714362143,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/22116001_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=TS&regno=22116001,SURV020
