REG_NO,NAME,NUMBER,STREET1,STREET2,TOWN,TOWNLAND,COUNTY,COUNTY_ID,PLANAUTH,COMPOSITION,APPRAISAL,DATEFROM,DATETO,RATING,ORIGINAL_TYPE,X_COORD,Y_COORD,X_COORD_ITM,Y_COORD_ITM,LATITUDE,LONGITUDE,IMAGE_LINK,WEBSITE_LINK,SURVEY_ID
21006004,Kelly's The Mall Pharmacy,9,The Mall,,Tralee,TRALEE,Kerry,KE,TL,"Terraced three-bay three-storey former house, built c.1855, now in use as retail outlet. Pitched bracketed artificial slate roof with projecting moulded cornice to parapet. Painted cement rendered walls with platband at sill level to second floor. Aluminium top hung outward opening windows with moulded reveals and surrounds to upper floors. Timber fixed window and timber glazed door to ground floor surrounded by timber pilaster and entablature shopfront.",,1850,1860,Regional,house,83601,114395,483576,614448,52.26939127,-9.705838218,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006004_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006004,SURV016
21006005,Vero Moda,10,The Mall,,Tralee,TRALEE,Kerry,KE,TL,"Terraced single-bay four-storey former house, built c. 1885, now in use as retail outlet. Pitched artificial slate roof with uPVC rainwater goods. Roughcast rendered walls with platband at sill level and having channelled rendered walls to ground floor. Paired timber sliding sash windows with moulded decorative render surrounds to upper floors. Modern glazed shopfront c. 2002.",,1880,1890,Regional,house,83605,114390,483581,614443,52.26934756,-9.70576983,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006005_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006005,SURV016
21006006,Elvery's / Charlie Nelligan's / A- Wear,Nov-13,The Mall,,Tralee,TRALEE,Kerry,KE,TL,"Attached five-bay three-storey Edwardian former department store, built 1907, now in use as three retail outlets.  Pitched artificial slate roof with projecting parapet. Red brick walls with terracotta decorative panels between first and second floor and extensive terracotta detailing to parapet. Cement rendered walls to gable. Timber fixed and top hung outward opening windows with red brick moulded mullions and reveals. Two-storey oriel window to central bay of upper floors. Timber fixed windows and timber glazed doors to ground floor with painted shop signs above.",,1905,1910,Regional,shop/retail outlet,83616,114386,483592,614439,52.2693115,-9.705607194,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006006_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006006,SURV016
21006014,Presbytery,,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced three-bay three-storey former house, built 1884, with ingle-bay three-storey annex. Projecting canted full height gabled bay window to rear. Now in use as presbytery. Pitched double-span artificial slate roof with red brick chimneystack, polygonal clayware pots, uPVC gutter and cast-iron down pipe. Painted cement rendered walls with mutules to eaves and continuous hood mouldings to ground floor. Timber sliding sash windows in pointed shallow segmental-arched openings with moulded reveals. Metal cast-iron grilles to ground floor windows. Timber panelled door with toplight. Boot scrape to right hand side of front door.",,1880,1885,Regional,house,83797,114341,483773,614394,52.26894528,-9.702943392,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006014_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006014,SURV016
21006015,Presbytery,,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced three-bay three-storey presbytery, built 1963, with three-storey return to rear. Pitched natural slate roof with uPVC gutter and cast-iron rainwater goods. Painted cement rendered walls with continuous hood moulding to ground floor. Timber sliding sash windows with stone sills to upper floors. Timber sliding sash windows in pointed segmental-arched openings to ground floor.",,1960,1965,Regional,presbytery/parochial/curate's house,83788,114337,483763,614390,52.26890686,-9.703085274,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006015_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006015,SURV016
21006018,Kingdom Travel / World Choice,14,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced four-bay three-storey former house, built c. 1790, now in use as offices, with shop to ground floor. Pitched double-span caulked natural slate roof with cast-iron rainwater goods. Painted cement rendered walls. Timber sliding sash windows with painted stone sills to upper floors. Aluminium top hung outward opening windows and aluminium glazed door to ground floor, also timber panelled door with toplight surrounded by timber pilaster and entablature shopfront.",,1780,1800,Regional,house,83763,114352,483738,614405,52.26903649,-9.703454805,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006018_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006018,SURV016
21006021,Pat Meehan,11,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced two-bay three-storey former house, built c. 1810, now in use as retail outlet. Pitched artificial slate roof with galvanised rainwater goods. Painted lined-and-ruled cement rendered walls. uPVC top hung outward opening windows with painted stone sills to first floor. Timber sliding sash windows to second floor. Timber fixed windows leading to recessed timber glazed door surrounded by timber pilaster and entablature shopfront to ground floor. Carved detailing to shopfront brackets. Tiles to porch area.",,1790,1830,Regional,house,83742,114350,483717,614403,52.2690177,-9.703760577,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006021_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006021,SURV016
21006022,Naughton's,10,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced two-bay three-storey former house, built c. 1815, having three-storey extension to rear with single-pitched two-storey extension adjoining. Now in use as retail outlet. Pitched artificial slate roof with nap rendered chimneystack and galvanised gutter. Painted lined-and-ruled nap rendered walls with moulded render panel between first and second floor. Cement rendered walls to extension. Timber sliding sash windows with painted stone sills to upper floors. Timber fixed window and timber glazed door with top and margin lights to ground floor surrounded by timber pilaster and entablature shopfront. Detailed carving to shopfront bracket. uPVC top hung outward opening windows and timber sliding sash windows to extension.",,1800,1830,Regional,house,83738,114355,483714,614408,52.26906009,-9.703811181,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006022_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006022,SURV016
21006023,Lee Records/Rusk Dry Cleaners,9,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced four-bay three-storey with attic accommodation former house, built c. 1830, now in use as retail outlets. Pitched artificial slate roof with rooflights and cast-iron rainwater goods. Painted lined-and-ruled cement rendered walls with marble cladding and painted mosaic tesserae to ground floor. Cement rendered walls to rear. Timber sliding sash windows with painted stone sills to second floor, concrete sills to first floor. Fixed timber windows and timber glazed doors to ground floor with timber shop signs above. Boarded openings to rear. Rubble stone and concrete outbuilding with cement rendered chimneystack.",,1820,1840,Regional,house,83731,114358,483707,614411,52.26908181,-9.703913634,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006023_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006023,SURV016
21006024,Bank of Ireland,8,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Detached five-bay three-storey over basement former house, built 1837, now in use as bank. Pavilions and first floor projecting bay added c. 1925. Pitched double-span purple slate roof with corniced projecting parapet to frontage, and having balustraded flat roofs to pavilions. Painted nap rendered walls with render quoins. uPVC top hung outward opening windows with painted stone sills to upper floors. Timber fixed windows surrounded by moulded archivolts to ground floor. uPVC glazed door and fixed windows to pavilions. Timber panelled door with radial fanlight and moulded archivolt to ground floor. Granite steps and brick paving to entrance. Cast-iron railings on painted stone plinths with wrought-iron lantern stands.",,1835,1840,Regional,house,83713,114359,483688,614413,52.26909345,-9.70418991,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006024_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006024,SURV016
21006025,Allegro Restaurant,7,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"End-of-terrace two-bay four-storey former house, built c. 1830, with single-storey extension to rear. Now in use as restaurant. Pitched double-span natural slate roof with uPVC rainwater goods and cornice below roof level. Flat roof to extension. Painted lined-and-ruled nap rendered walls with moulded render quoins. Roughcast rendered walls to rear. uPVC top hung outward opening windows with painted stone sills, moulded window surrounds and label mouldings. Fixed timber windows, timber half glazed double leaf doors with toplights and timber panelled door to ground floor, surrounded by timber pilaster and entablature shopfront. Tesserae (mosaic tiles) to entrance porch. Fire escape to rear.",,1820,1840,Regional,house,83697,114358,483672,614411,52.26907642,-9.704418388,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006025_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006025,SURV016
21006026,Kennelly's Pharmacy,6,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced two-bay four-storey former house, built c. 1830, with single-storey extension to rear. Now in use as retail outlet. Pitched double-span natural slate roof with uPVC gutter. Flat roof to extension. Painted lined-and-ruled nap rendered walls with projecting canopy to first floor and projecting metal bracket with shop sign. Marble cladding to ground floor. Timber sliding sash windows with painted stone sills and moulded reveals to upper floors. Aluminium fixed window and glazed door to ground floor. Timber glazed door to access upper stories.",,1820,1840,Regional,house,83691,114362,483667,614415,52.26911112,-9.704502542,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006026_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006026,SURV016
21006027,Hurley's,5,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced two-bay four-storey former house, built c. 1830, now in use as retail outlet. Pitched double-span natural slate roof with galvanised rainwater goods. Cement rendered walls. Timber sliding sash windows with stone sills to upper floors. Fixed timber windows leading back to half glazed timber double leaf doors with toplights and aluminium glazed door with toplight to ground floor, surrounded by timber pilaster and entablature shopfront with carved detailing. Carved detailing to shopfront brackets.",,1820,1840,Regional,house,83686,114365,483661,614418,52.26913763,-9.704583366,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006027_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006027,SURV016
21006028,John Ross Jeweller,4,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced two-bay four-storey former house, built c. 1830, now in use as retail outlet. Pitched double-span natural slate roof with cast-iron gutter. Painted cement rendered walls with projecting clock sign. Timber sliding sash windows and painted concrete sills to second and third floors. Timber top hung outward opening windows to first floor. Timber fixed windows leading back to timber half glazed door to ground floor, surrounded by pilaster and entablature shopfront with carved detailing.",,1820,1840,Regional,house,83681,114368,483657,614423,52.26918063,-9.704646505,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006028_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006028,SURV016
21006030,The Pikeman,,Denny Street,,Tralee,TRALEE,Kerry,KE,TL,"Limestone statue of pike man on limestone and marble plinth, built 1938, with memorial plaques, limestone pediment and marble columns to each side. Base inscribed 'O Brien Castleisland 1995'. Memorial erected to commemorate the various risings in Ireland against British Rule. Destroyed c. 1920, rebuilt c. 1938, moved c. 1975 and c. 1995 to accommodate building and renovation of culvert below.  Marble from Castleisland and limestone from Ballybeggan were used in the original c. 1905 monument. Limestone curbing to surrounding paving.",,1935,1940,Regional,monument,83646,114360,483622,614413,52.26908578,-9.705162591,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006030_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006030,SURV016
21006033,Paddy Power,34,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced three-bay three-storey former house, built c. 1850, now in use as offices. Pitched artificial slate roof with cast-iron rainwater goods, projecting cornice and parapet. Painted cement rendered walls with moulded platband at sill level second floor. Moulded window reveals and surrounds. Top hung outward opening windows with concrete sills to upper floors. Fixed timber window and timber panel glazed door to ground floor, surrounded by timber pilaster and entablature shopfront with plastic sign above.",,1845,1855,Regional,house,83713,114389,483689,614443,52.26936262,-9.704191501,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006033_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006033,SURV016
21006034,Country Pork,33,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced three-bay three-storey former house, built c. 1850, now in use as retail outlet. Pitched artificial slate roof with projecting cornice and parapet. Painted cement rendered walls with moulded plat course at sill level second floor and having moulded window surrounds and reveals. Timber top hung outward opening windows and timber sliding sash windows to upper floors. Fixed timber windows and glazed timber door to ground floor, surrounded by timber pilaster and entablature shopfront. Timber panelled door with toplight to access upper floors.",,1845,1855,Regional,house,83720,114388,483695,614441,52.26935231,-9.704098458,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006034_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006034,SURV016
21006043,Jess Mc Carthy,26,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Corner-sited end-of-terrace three-bay three-storey house, built c. 1820, now also in use as public house. Pitched double-span artificial caulked slate roof with roughcast rendered chimneystack and cast-iron rainwater goods. Lined-and-ruled nap rendered walls with roughcast rendered walls to side wall. Timber top hung outward opening window with painted stone sills, concrete sills to side wall. Fixed shop window and timber panelled doors with toplights surrounded by finely carved timber pilaster and entablature shopfront. Timber matchboard door to side wall. Two-storey outbuilding to rear with corrugated-metal sheet roof.",,1800,1840,Regional,house,83770,114379,483745,614432,52.26928305,-9.70336184,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006043_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006043,SURV016
21006047,John J. O Connor,23,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced two-bay three-storey former house, built c. 1900, with attic accommodation. Now in use as retail outlet. Pitched artificial slate roof with cast-iron rooflights. Painted lined-and-ruled nap rendered walls with cornice to parapet. Timber sliding sash windows with painted stone sills to upper floors. Timber fixed window and recessed timber glazed door to ground floor with painted timber shop sign above, capped by cast-iron cresting.",,1895,1905,Regional,house,83791,114370,483766,614424,52.26921059,-9.703049658,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006047_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006047,SURV016
21006082,,,Sullivans Lane,Boherbee,Tralee,CLOONALOUR (TR. BY.) TRALEE URBAN ED,Kerry,KE,TL,"Terraced two-bay two-storey house, built c. 1800. Pitched purple slate roof with red brick cement rendered chimneystack and cast-iron rainwater goods. Painted nap rendered walls with projecting eaves course. Paired timber sliding sash windows with dividing mullions to first floor. Timber sliding sash windows to ground floor all with painted stone sills. Timber matchboard front door.",,1780,1820,Regional,house,83949,114360,483924,614414,52.26915398,-9.700736357,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006082_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006082,SURV016
21006106,,48,Moydorewell,,Tralee,TRALEE,Kerry,KE,TL,"Terraced three-bay three-storey house with integral carriageway, built 1893. Pitched caulked natural slate roof with cement rendered chimneystack and cast-iron gutter. Painted cement render over coursed rubble stone walls with brick dressings to openings and with render platbands at sill levels. Timber sliding sash windows with moulded sills and render pediments to upper floors. Timber fixed window with metal grille and timber panelled door with toplight to ground floor. Timber garage doors to carriageway.",,1890,1895,Regional,house,83966,114270,483941,614324,52.2683475,-9.7004561,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006106_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006106,SURV016
21006118,,18,Moydorewell,,Tralee,TRALEE,Kerry,KE,TL,"Terraced three-bay two-storey with attic accommodation former house, built c. 1885, with integral carriageway. Two-storey extension to rear. Now in use as flats. Pitched natural slate roof with nap rendered chimneystack, cast-iron rainwater goods and having cast-iron rooflight to rear pitch. Flat roof to extension. Snecked sandstone and limestone walls with limestone string course at sill level first floor. Timber sliding sash windows with limestone sills, red bricked reveals and flat arches. Timber panelled door with toplight. Timber matchboard double leaf doors to school entrance. Limestone steps to entrances. Single-storey timber-clad shed to rear with single-pitched roof behind mass concrete wall, built c. 1920. Corrugated-iron clad outbuilding to rear of site.",,1880,1890,Regional,house,83975,114238,483951,614291,52.26805855,-9.700302804,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006118_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006118,SURV016
21006136,Solar,,Moydorewell,,Tralee,TRALEE,Kerry,KE,TL,"Terraced single-bay three-storey former house, built c. 1840, now in use as offices. Pitched natural slate roof with red brick and nap rendered chimneystack and cast-iron rainwater goods. Painted cement rendered walls. Timber sliding sash windows with painted stone sills to upper floors. Timber fixed window and timber glazed door with metal grilles to ground floor. Timber panelled door to ground floor with painted shop sign above.",,1825,1855,Regional,house,83931,114333,483906,614386,52.26890146,-9.70099016,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006136_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006136,SURV016
21006137,O' Neills Pharmacy,18,Upper Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Corner-sited end-of-terrace two-bay three-storey former house, built 1903, now in use as retail outlet. Pitched artificial slate roof, hipped to corner, with cement rendered chimneystack and cast-iron rainwater goods. Painted nap rendered walls with wall mounted pharmacy signs. Timber sliding sash windows with painted stone sills to upper floors. Timber fixed window and timber half glazed door with toplight to ground floor, surrounded by timber pilaster and entablature shopfront. Windows contain stained glass.",,1900,1905,Regional,house,83926,114333,483901,614386,52.26890021,-9.70105807,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006137_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006137,SURV016
21006138,Franks Fast Food,17,Upper Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced single-bay three-storey house, built c. 1880, now also in use as restaurant. Pitched caulked natural slate roof with red brick chimneystack, uPVC rainwater goods, painted metal sheet to dormer and decorative timber eaves board. Painted nap rendered walls having projecting metal bracket with painted timber sign. Label moulding to first floor window. Timber sliding sash windows with painted stone sills to upper floors. Fixed timber window with timber half glazed door surrounded by timber pilaster and entablature shopfront to ground floor. Built as pair with number 16 Upper Castle Street.",,1875,1885,Regional,house,83922,114334,483897,614388,52.268914,-9.701113096,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006138_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006138,SURV016
21006139,,16,Upper Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced single-bay two-storey house with dormer attic, built c. 1880, now vacant. Pitched caulked natural slate roof with cast-iron rainwater goods, metal sheet to dormer and having decorative eaves board. Painted nap rendered walls with projecting metal bracket for shop sign having painted brick to ground floor. Timber sliding sash windows with painted stone sills. Label moulding to first floor window. Fixed timber window with timber half glazed door having painted timber shop sign above to ground floor. Built as pair with number 17 Upper Castle Street.",,1875,1885,Regional,house,83919,114334,483894,614387,52.26890824,-9.701161466,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006139_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006139,SURV016
21006141,,14,Upper Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced single-bay three-storey former house, built c. 1850, until recently in use as retail outlet. Pitched artificial slate roof with concrete barging to party wall, nap rendered chimneystack and galvanised gutter. Painted lined-and-ruled cement rendered walls. Paired six-over-six pane timber sliding sash windows with dividing timber mullion and painted concrete sills to upper floors. Fixed timber window with metal grille and timber panelled door with toplight to ground floor, surrounded by timber pilaster and entablature shopfront. Security alarm attached to first floor window mullion.",,1845,1855,Regional,house,83909,114330,483885,614384,52.26887373,-9.701297107,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006141_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006141,SURV016
21006142,,,Upper Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Terraced single-bay three-storey house, built c. 1850, formerly used as retail outlet. Pitched caulked artificial slate roof with cast-iron rainwater goods and concrete barging to party wall. Painted lined-and-ruled nap rendered walls. Paired timber sliding sash windows with timber dividing mullions and painted stone sills to upper floors. Timber fixed window with metal grille and timber glazed panelled door with toplight to ground floor, surrounded by timber pilaster and entablature shopfront.",,1845,1855,Regional,house,83905,114328,483880,614381,52.26885028,-9.701363115,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006142_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006142,SURV016
21006149,Presentation Primary School,,Upper Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Arched entrance gateway with piers and entablature, built 1874, leading to school. Painted red brick walls with limestone plinth string courses and key stones, brick mutules to entablature, and nap render above arch. Cast-iron double leaf gates to arch.",,1870,1875,Regional,gates/railings/walls,83868,114338,483844,614391,52.26893595,-9.701900322,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006149_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006149,SURV016
21006155,St. John's Roman Catholic Church,,Lower Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Freestanding neo-Gothic Roman Catholic church with ten-bay nave elevations, side aisles, side chapels and spire to north, built 1861, renovated and extended 1950-1960. Designed by J.J. Mc Carthy and George Ashlin (spire designer). Pitched purple slate roof with single-pitched roofs to side aisles, limestone ashlar to spire, limestone pinnacles and bellcote lucarnes. Snecked red sandstone walls with ashlar limestone quoins and string courses. Leaded stained glass in ashlar limestone tracery, single/double/triple lancets and trefoils. Timber matchboard doors with ornate wrought-iron hinges in pointed arch openings with ashlar limestone surrounds. Brick pavements, wrought-iron railings and rubble limestone boundary walls to site. Roughcast rendered wall to car park. Statue of Virgin and Child and fifteenth-century carving of Assumption to site. Limestone piers with skew coping and cast metal railings to main entrance. Graveyard with memorial stones including carved Celtic cross. Cut stone piers and reveals of former building to west of church set in snecked dressed limestone wall. Stained glass by Michael O Connor in 1861, stations of the cross by Sean Keating, stained glass window inserted 1957, by Richard Icing and Patrick Pollen.",,1860,1865,National,church/chapel,83797,114237,483772,614290,52.26801321,-9.702911159,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006155_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006155,SURV016
21006156,Presentation Convent Chapel,,Upper Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Attached five-bay neo-Gothic chapel with semi octagonal chapel end and transepts, built 1914, with two-bay nun's choir to west adjoining St. John's Church. Designed by Samuel Hynes. Pitched purple slate roof with limestone gable copings, gablets to each facet of chancel, cross stepped gable with bell cote and cast-iron rainwater goods. Limestone mutules to eaves course with gablets to faceted chancel end. Snecked rubble sandstone walls with limestone quoins and string courses, having inset fragment of carved stone from former Dominican Friary. Leaded stained glass windows in limestone ashlar lancets with hood mouldings and in trefoil openings. Rose window to north transept. Timber matchboard double leaf doors with wrought-iron hinges set in lancet arched openings with limestone surrounds, hood mouldings and limestone steps. Glass house to rear. Cemetery to south with cast-iron grave markers.",,1910,1915,Regional,church/chapel,83829,114223,483804,614277,52.26789852,-9.702439723,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006156_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006156,SURV016
21006157,Presentation Convent,,Upper Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Attached thirteen-bay three-storey with attic accommodation convent, built c. 1915, with projecting gabled bays to centre and terminating ends. Pitched purple slate roof with cast-iron rooflights, cast-iron rainwater goods, limestone and sandstone ashlar chimneystacks and having limestone dentils to eaves. Snecked red sandstone walls with limestone ashlar quoins and string courses. Timber sliding sash windows with limestone moulded surrounds, sills and reveals, set in lancet arches to ground floor and second floor. Timber panelled glazed double leaf doors with glazed lancet arch above and flanking lancets. Timber panelled, glazed and matchboard doors. Limestone steps to doors. Wrought-iron railings to exterior basement entrance. Glass house and outbuildings to right hand side. Roughcast rendered boundary walls. Garden to south.",,1910,1920,Regional,convent/nunnery,83869,114228,483844,614281,52.26794547,-9.701860443,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006157_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006157,SURV016
21006158,Presentation Primary School,,Upper Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Detached six-bay two-storey school, built 1874, with single-bay two-storey projection bay added c. 1905, five-bay two-storey extension to left hand side (west) and four-bay two-storey extension to rear (north) added c. 1950. Pitched purple slate roof with limestone barging to gable walls, red brick chimneystack and nap rendered chimneystack. Hipped artificial slate roof to projecting bay. Pitched artificial slate roof to left hand side and rear extensions with rendered chimneystack and cast-iron rainwater goods. Painted roughcast rendered walls with nap render plinth and red brick quoins. Timber bottom-hung inward-opening windows with painted brick surrounds and stone sills. Single/paired/tripartite timber sliding sash windows with concrete mullions, cement render surrounds and continuous sills. Timber matchboard door with concrete canopy. Concrete step to door. School yard to rear with cast-metal gates and roughcast rendered walls set in rubble stone boundary wall c. 1915.",,1870,1875,Regional,school,83862,114286,483838,614339,52.26846465,-9.701972131,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006158_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006158,SURV016
21006160,Presentation Primary School,,Upper Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Attached six-bay single-storey school annex, built 1936. Pitched purple slate roof with limestone coping, cross finial and cast-iron rainwater goods. Snecked ashlar sandstone walls with limestone quoins and string course. Limestone recess to gable with statue. Timber sliding sash windows with limestone sills and reveals. Timber glazed double leaf doors with mosaic above, set in pointed lancet arch.",,1935,1940,Regional,school,83894,114281,483870,614334,52.26842536,-9.701499726,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006160_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006160,SURV016
21006161,Presentation Primary School,,Upper Castle Street,,Tralee,TRALEE,Kerry,KE,TL,"Detached six-bay single-storey school, built 1936, around central courtyard with projecting terminating gables to either end of elevation and having central fleche. Hipped pitched purple slate roof with limestone coping, cross finials, cast-iron rainwater goods, timber eaves boards and having copper clad timber fleche to centre of roof. Snecked sandstone walls with ashlar limestone quoins, limestone recessed arch with statue to front, carved lintels to side and rear and having medallions to gables. Timber sliding sash windows with limestone mullions and reveals. Timber matchboard double leaf doors with limestone steps. Carved limestone altar on tiled plinth to front façade",,1935,1940,Regional,school,83913,114249,483889,614302,52.26814122,-9.701214042,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006161_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006161,SURV016
21006170,Christian Brothers School,,The Green,,Tralee,TRALEE,Kerry,KE,TL,"Detached fourteen-bay two-storey school, built 1927, having five-bay single-storey projection and gabled wings to park front. Two-storey extension to right hand side. Pitched natural slate roof with limestone copings, cast-iron gutters, uPVC down pipes, domed ventilator to centre of pitch and limestone cornice. Snecked ashlar sandstone walls with limestone plinth, limestone string course to central bay and carved limestone plaques to gables. uPVC bottom-hung inward-opening windows with limestone sills and raised reveals. Timber panelled doors with toplight and limestone surround. uPVC glazed double leaf doors to extension. Cast-iron railings and concrete steps with cast metal railings to site.",,1925,1930,Regional,school,83649,113879,483624,613932,52.26476401,-9.704957763,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21006170_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=KE&regno=21006170,SURV016
