REG_NO,NAME,NUMBER,STREET1,STREET2,TOWN,TOWNLAND,COUNTY,COUNTY_ID,PLANAUTH,COMPOSITION,APPRAISAL,DATEFROM,DATETO,RATING,ORIGINAL_TYPE,X_COORD,Y_COORD,X_COORD_ITM,Y_COORD_ITM,LATITUDE,LONGITUDE,IMAGE_LINK,WEBSITE_LINK,SURVEY_ID
20300243,The Sugan Chair Restaurant,,New Town,,Ennistymon,ENNISTIMON,Clare,CL,CL,"Terraced three-bay three-storey house with dormer attic, built c. 1860, with timber shopfront inserted, c. 1930.  Pitched artificial slate roof with concrete ridge tiles, rooflights, cast-iron rainwater goods, rendered chimneystack, red clay pots and consoled cornice.  Lined-and-ruled rendered walls with render quoins and moulded render architraves to upper floors.  Exposed rubble stone walls to ground floor.  Shopfront comprising carved pilasters, cast-iron columns, tripartite fixed windows and timber panelled and glazed doors with fascia and moulded cornice above.  Retaining original timber sliding sash windows to upper floors.",,1840,1880,Regional,house,113108,188511,513077,688548,52.94068609,-9.293198222,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300243_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300243,SURV023
20300244,,,New Town,,Ennistymon,ENNISTIMON,Clare,CL,CL,"Terraced single-bay three-storey house, built c. 1860, with shopfront inserted, c. 1980.  Shopfront now disused.  Pitched slate roof with concrete ridge tiles, rendered chimneystacks, consoled cornice and cast-iron rainwater goods.  Lined-and-ruled rendered walls with render quoins and moulded architraves to upper floors.  Tiled walls to ground floor.  Replacement uPVC windows to upper floors.  Aluminium fixed window and door to ground floor.",,1840,1880,Regional,house,113105,188505,513075,688542,52.94063231,-9.293227921,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300244_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300244,SURV023
20300245,Cooley's House,,New Town,,Ennistymon,ENNISTIMON,Clare,CL,CL,"Terraced single-bay three-storey house, built c. 1870, with shopfront inserted c, 1920.  Pitched slate roof with concrete ridge tiles, cast-iron rainwater goods and rendered chimneystacks.  Exposed rubble stone walls.  Timber shopfront comprising pilasters flanking tripartite window and timber panelled double leaf doors with fascia and moulded cornice above.  Retaining original timber sliding sash windows to upper floors.",,1860,1880,Regional,house,113070,188509,513039,688546,52.94066215,-9.293755699,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300245_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300245,SURV023
20300247,James Devitt Hardware,,New Town,,Ennistymon,ENNISTIMON,Clare,CL,CL,"Terraced two-bay three-storey house with dormer attic, built c. 1840, with façade enrichments added c. 1890, and timber shopfront inserted, c. 1910.  Pitched slate roof with concrete ridge tiles, rooflights, cast-iron rooflights, moulded and consoled cornice and rendered chimneystacks.  Lined-and-ruled rendered walls with rusticated decoration, double-height pilaster strips with consoles, and roll mouldings openings to upper floors.  Segmental-arched openings to upper floors with timber sliding sash windows.  Timber shopfront comprising panelled pilasters having carved consoles, flanking timber fixed windows with curved panes flanking recessed timber glazed double leaf doors with etched overlight, having fascia and cornice above.  Mosaic threshold with lettering.  Retaining interior features including timber shelving, timber panelled counter and terrazzo flooring.",,1820,1860,Regional,house,113103,188453,513073,688491,52.94017147,-9.293244936,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300247_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300247,SURV023
20300248,,,New Town,,Ennistymon,ENNISTIMON,Clare,CL,CL,"End-of-terrace three-bay two-storey house with dormer attic, built c. 1880, with timber shopfront to ground floor and two-bay two-storey return.  Shopfront no longer in commercial use.  Pitched artificial slate roof with concrete ridge tiles, rendered chimneystacks, gabled dormers and uPVC rainwater goods.  Rendered walls with render façade enrichments such as vermiculated quoins, architraves to first floor and eaves course.  Timber shopfront comprising panelled pilasters, carved consoles, fascia and moulded cornice.  Timber fixed windows with curved panes leading to timber glazed double leaf doors.  Timber panelled door with overlight.  Tiled plinth to shopfront and polychrome tiled thresholds to doors.  Segmental-arched openings with timber sliding sash windows to first floor.",,1870,1890,Regional,house,113100,188416,513070,688453,52.9398361,-9.293280252,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300248_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300248,SURV023
20300251,Nursing Home,,Lehinch Road (off),,Ennistymon,LEHINCH,Clare,CL,CL,"Gateway to former Ennistymon Union Workhouse complex, built 1842, now in use as gateway to nursing home.  Comprising three tooled limestone cut-stone piers with sandstone cappings, having square-headed pedestrian gate to left and set in coursed Liscannor stone boundary walls.  Workhouse demolished, c. 1925.",,1840,1845,Regional,gates/railings/walls,111497,188077,511467,688114,52.93652942,-9.317028589,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300251_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300251,SURV023
20300291,Kilfinaghty Public Library,,Church Street,,Sixmilebridge,SIX-MILE-BRIDGE,Clare,CL,CL,"Freestanding double-height Church of Ireland church, dated 1810, comprising four-bay nave and a later three-stage entrance tower. Design of tower by the Pain brothers. Derelict at time of survey but restored (2001) for use as public library.  Pitched slate roof with cut-stone gable copings.  Ashar pinnacles and crenellations to tower.  Rubble stone walls with cut-stone eaves course, quoins and plinth.  String courses to tower.  Round-headed openings with cut-stone reveals, voussoirs, keystones and sills, now blocked.  Graveyard to site with various cut-stone grave markers and mausolea.  Cut-stone gateway with elliptical-headed opening having inscribed plaque, approached by flight of steps.",,1805,1815,Regional,church/chapel,147737,165936,547698,665978,52.74233977,-8.774567987,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300291_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300291,SURV023
20300314,Corrofin Union Workhouse,,Kilvoydan,,Corrofin,KILVOYDAN,Clare,CL,CL,"Detached fifteen-bay single-storey building, built c. 1845, originally part of Corrofin Union Workhouse.  Now partly in use as OPW National Monuments subdepot.  Pitched slate roof with concrete ridge tiles, limestone eaves course, cast-iron rainwater goods, cut-stone gable copings, rendered chimneystacks and red clay pots.  Hipped roof to return.  Roughcast rendered walls over rubble stone construction and having cut-stone plinth.  Timber sliding sash windows with stone sills.  Segmental-arched door openings with cut-limestone architraves, timber matchboard doors and approached by limestone steps.  Some openings now blocked or altered.  Other buildings in complex now demolished.",,1840,1850,Regional,workhouse,128953,188779,528919,688816,52.94542664,-9.05761739,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300314_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300314,SURV023
20300401,P. Frawley,,Ennistymon Road,,Lehinch,LEHINCH,Clare,CL,CL,"End-of-terrace six-bay two-storey house, built c. 1870, timber pubfront inserted c. 1900.  Pitched slate roof with rendered chimneystacks.  Lined-and-ruled rendered walls with cut-stone eaves course.  Timber fluted pilaster pubfront with decorative capitals, entablature and raised lettering.  Fixed window with incised sill and timber panelled door to pubfront.  Timber sliding sash windows with stone sills.  Timber panelled door with overlight and sidelights.  Retaining interior features including timber shelving, sheeted bar counter and sheeted timber screen with decorative pediment.",,1860,1880,Regional,house,109528,187749,509495,687802,52.93339737,-9.346266937,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300401_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300401,SURV023
20300402,,,Main Street,,Lehinch,DOUGH (CORCOMROE),Clare,CL,CL,"End-of-terrace five-bay single-storey house, built c. 1860, timber shopfront inserted c. 1900.  Shopfront now disused.  Pitched Moher pitched roof with rendered chimneystack and cast-iron rainwater goods.  Lined-and-ruled rendered walls.  Timber shopfront comprising pilasters, name fascia and moulded cornice.  Display windows now boarded.  Timber matchboard half glazed door to shopfront.  Timber sliding sash windows with stone sills.  Timber matchboard door with overlight leading to residential accommodation.",,1850,1870,Regional,house,109507,187714,509477,687751,52.93293195,-9.346518079,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300402_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300402,SURV023
20300404,Claremont Hotel,,Main Street,,Lehinch,LEHINCH,Clare,CL,CL,"Corner-sited ten-bay three-storey hotel, built c. 1850, originally two-storey.  Top floor added and two-bay three-storey return added, c. 1985.  Hipped artificial slate roof with rendered chimneystacks.  Rendered walls with vermiculated quoins, moulded cornice to first floor, vermiculated moulded architraves to openings and render plaques with affixed signage.  Replacement aluminium windows.  Stone sills to ground and first floors.  Concrete canopy over entrance.  Entablature and pilasters to pub entrance on return.",,1840,1860,Regional,hotel,109555,187549,509525,687587,52.93146263,-9.345762168,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300404_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300404,SURV023
20300502,The Old Rectory,,Mountshannon Bay,,Mountshannon,CARROWNERRIBUL,Clare,CL,CL,"Detached T-plan four-bay two-storey former rectory, built c. 1905, now in use as private house.  Comprising projecting single-storey entrance bay and central gablet, flanked by projecting hipped single-bay two-storey block and recessed two-bay two-storey block.  Single-bay single-storey canted bay window to left side elevation.  Single-bay two-storey return to rear.  Two-bay two-storey flat-roofed lower block and single-bay two-storey lower return having single-bay single-storey lean-to, added c. 1990.  Pitched slate roof with red brick chimneystacks, clay ridge crestings, clay finials and decorative timber bargeboards.  Red brick English garden wall bond walls.  Segmental-arched openings with replacement uPVC windows.  Timber panelled half glazed door with overlight.  Detached four-bay single-storey outbuilding to rear.  Rubble stone gate piers.",,1900,1910,Regional,rectory/glebe/vicarage/curate's house,171177,186691,571134,686729,52.93059765,-8.429346487,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300502_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300502,SURV023
20300503,Market House,,Main Street,,Mountshannon,CARROWNERRIBUL,Clare,CL,CL,"Corner-sited detached three-bay two-storey market house with gabled central bay, built c. 1740.  Half hipped slate roof.  Exposed rubble stone walls.  Round-headed openings to ground floor, formerly forming arcade, remodelled, c. 1920.  Recessed timber matchboard double leaf door to central arch.  Timber sliding sash windows to window openings, set in blocked former arches to ground floor.  Former openings to side elevation now blocked.  Attached single-bay single-storey segmental-headed carriage arch to left having cut-stone voussoirs.  Rubble stone boundary wall to rear yard.",,1735,1745,Regional,market house,171290,186836,571247,686874,52.93190705,-8.427681157,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300503_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300503,SURV023
20300504,Methodist Church (former),,Main Street,,Mountshannon,CARROWNERRIBUL,Clare,CL,CL,"Attached single-cell three-bay single-storey former Methodist church, built c. 1810, renovated in 1886, and used as Church of Ireland school from 1914-32.  Now in use as residence.  Pitched artificial slate roof.  Lined-and-ruled rendered walls.  Lancet openings with stone sills, cast-iron diamond paned glazed upper sections and timber horizontally glazed lower sections.  Pointed arch door opening with timber matchboard doors having decorative strap hinges.  Spearheaded wrought-iron railings and gate.",,1800,1820,Regional,church/chapel,171311,186868,571268,686905,52.93218706,-8.42737445,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300504_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300504,SURV023
20300505,Saint Caimin's Church of Ireland Church,,Main Street,,Mountshannon,CARROWNERRIBUL,Clare,CL,CL,"Freestanding double-height Church of Ireland church, built 1789, comprising four-bay nave with single-bay three-stage crenellated tower added to left hand side, 1831, and single-bay single-storey lean-to vestry to rear.  Pitched slate roof with cut-stone copings and cast-iron rainwater goods.  Crenellated cut-stone parapet and corner pinnacles to tower.  Single-pitched roof to vestry.  Rubble stone walls with cut-stone quoins.  Lancet windows with cut-stone surrounds and replacement aluminium windows.  Triple lancet leaded glass windows to chancel.  Pointed arch door opening with timber matchboard door.  Graveyard to site with various cut stone grave markers and mausolea.  Wrought-iron piers with wrought-iron gates and railings.",,1785,1790,Regional,church/chapel,171327,186898,571283,686935,52.93245718,-8.427141711,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300505_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300505,SURV023
20300509,Keane's Bar,,Main Street,,Mountshannon,CARROWNERRIBUL,Clare,CL,CL,"Terraced four-bay two-storey house, built c. 1890, with pubfront inserted to ground floor.  Pitched slate roof with lined-and-ruled rendered chimneystacks, aluminium rainwater goods and with flat-roofed felt canopy over pubfront.  Channelled rendered walls to ground floor, lined-and-ruled rendered walls with honeycombed rendered panels to first floor, having render end pilasters, moulded render architraves and plat band between floors.  Plastic lettering set on timber fascia over pubfront.  Timber sliding sash windows.  Replacement timber glazed doors and display window.",,1880,1900,Regional,house,171218,186847,571174,686884,52.93199528,-8.428757366,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300509_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300509,SURV023
20300510,Old School House,,Cappaduff,,Mountshannon,CAPPADUFF,Clare,CL,CL,"Detached U-plan five-bay single-storey former school with dormer attic, dated 1846, comprising recessed three-bay central block with projected gabled end bays.  Now in use as house.  Pitched slate roof with rendered chimneystacks, cut-stone gable copings and dormer windows.  Rubble stone walls with cut-stone string courses and plaques to gabled bays.  Ogee-headed central door opening with carved hood moulding, timber panelled double leaf doors and decorative fanlight.  Square-headed window openings with carved label mouldings and replacement timber windows.  Keystones with inscribed plaques above to former door openings.  Rubble stone boundary walls, cut-stone piers and wrought-iron gate to site.",,1845,1850,Regional,school,170443,186910,570400,686947,52.9325233,-8.440288417,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300510_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300510,SURV023
20300601,Saint Joseph's Roman Catholic Church,,Church Street,,Milltown Malbay,CLOONBONY,Clare,CL,CL,"Freestanding cruciform-plan double-height Roman Catholic church, built 1839, comprising three-bay side elevations and single-bay transepts with three-stage entrance tower added in 1861, and broach spire added in 1863.  Porches added to transepts.  Pitched artificial slate roof.  Pinnacles and cut-stone spire with lucarnes to tower.  Concrete eaves banding, c. 1985.  Rubble stone walls with cut-stone quoins and inset plaque.  Diagonal buttresses, cut-stone string course and dentillated cornice to tower.  Four-centred arch door opening.  Lancet windows with cut-stone architraves and replacement timber window.  Leaded stained glass windows to porch.  Retaining interior features including cast-iron spiral staircase, gallery to rear, clustered columns, Tuscan timber columns to galleried transepts, tiled central aisle and coffered ceiling.  Pair of freestanding cut-stone stoups and cut-stone piers with moulded pyramidal capping to site.",,1835,1840,Regional,church/chapel,105739,179515,505710,679554,52.85863584,-9.40015879,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300601_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300601,SURV023
20300605,M. Lynch,,Main Street,,Milltown Malbay,LEAGARD SOUTH,Clare,CL,CL,"End-of-terrace two-bay two-storey house, built c. 1890, with render façade enrichments.  Ground floor remodelled to accommodate commercial use, c. 1970, now disused to ground floor.  Pitched artificial slate roof with rendered chimneystack having stone and clay pots.  Lined-and-ruled rendered vermiculated block effect walls with decorative render quoins and eaves band.  Decorative render banding surrounding ground floor openings, with decorative render name fascia and letter above.  Replacement timber casement windows to first floor.  Fixed timber windows and timber glazed and matchboard doors to ground floor.",,1880,1900,Regional,house,105650,179131,505621,679171,52.8551743,-9.401375011,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300605_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300605,SURV023
20300606,D. Mác Cruitin,,Main Street,,Milltown Malbay,LEAGARD NORTH,Clare,CL,CL,"Terraced two-bay two-storey house, built c. 1890, shopfront inserted, c. 1930.  Pitched artificial slate roof with cast-iron rainwater goods.  Pebbledashed walls to first floor with render plat bands and moulded architraves.  Shopfront comprising pilasters flanking openings with tiled stall riser, having moulded consoles, fascia, lettering and moulded cornice above.  Chamfered detail and timber sill guards to fixed display window.",,1880,1900,Regional,house,105687,179149,505657,679188,52.85533692,-9.400832328,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300606_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300606,SURV023
20300608,Station House,,Cloonbony,,Milltown Malbay,CLOONBONY,Clare,CL,CL,"Detached former railway station complex, built 1857, comprising L-plan three-bay two-storey station master’s house with two-bay two-storey return, and four-bay single-storey station to right, having six-bay single-storey flat roof canopy over former platform.  Now in use as guest house.  Pitched slate roof with rendered chimneystacks.  Rendered walls.  Cast-iron columns to former platform.  Timber sliding sash windows to former station.  Replacement uPVC windows to house.  Roughcast rendered chamfered gate piers with wrought-iron gate to site.  Former goods shed to site.  Foundation stone of West Clare Railway laid by Charles Stewart Parnell to rear of this site.",,1855,1860,Regional,railway station,105360,179720,505331,679759,52.86041051,-9.405844549,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300608_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300608,SURV023
20300609,,,Flag Roa,"Leagard South,",Milltown Malbay,LEAGARD SOUTH,Clare,CL,CL,"Graveyard of former Church of Ireland church, with interments from 1802.  Pair of freestanding single-bay single-storey gable-fronted limestone cut-stone mausolea having cross finials.  Various cut-stone grave markers.  Lined-and-ruled rendered screen walls and piers to site.  Church demolished, c. 1985.",,1800,1805,Regional,graveyard/cemetery,105588,178997,505559,679037,52.8539601,-9.402257548,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300609_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300609,SURV023
20300701,Tulla Branch Library,,Main Street,,Tulla,TULLA (TULLA UPPER),Clare,CL,CL,"Detached three-bay single-storey former market house, date 1843, now in use as library.  Single-bay single-storey recessed extension to right, c. 1990.  Hipped artificial slate roof with central gablet, cut-stone eaves course and clay ridge crestings.  Cut-limestone walls, channelled to ground floor, with quoins, voussoirs, impost mouldings and having inset plaque and crest to gablet.  Elliptical-headed openings with fixed timber windows and timber sheeted double leaf doors.  Plaque inscribed ‘This house was built by Thos Browne, Esq. Newgrove. A.D. 1843.’",,1840,1845,Regional,market house,149127,179843,549089,679882,52.86743285,-8.756145483,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300701_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300701,SURV023
20300704,Market House,,Main Street,,Tulla,TULLA (TULLA UPPER),Clare,CL,CL,"Detached four-bay two-storey building, built c. 1840, possibly originally a market house.  In use as R.I.C. barracks in 1919.  Now in use as house.  Pitched artificial slate roof with rendered chimneystack.  Rendered walls with render quoins and raised surrounds to first floor openings.  Cut-stone voussoirs, keystones, piers, imposts and mouldings to ground floor openings.  Windows and doors now inserted to altered ground floor openings.  Replacement uPVC windows to first floor openings.  Steps leading to entrance doors.",,1820,1860,Regional,market house,149152,179775,549114,679813,52.86681664,-8.755758061,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300704_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300704,SURV023
20300706,Tulla House,,New Line,,Tulla,TULLA (TULLA UPPER),Clare,CL,CL,"Detached L-plan three-bay single-storey house with dormer attic, built c. 1860, having single-bay two-storey return to rear.  Possibly originally a presbytery.  Hipped slate roof with rendered chimneystacks, deep eaves having paired timber consoles and gabled dormer windows having timber bargeboards.  Rendered walls with render quoins.  Elliptical-headed door opening to centre having sidelights and fanlights, surrounded by timber panelled pilaster doorcase.  Tripartite timber sliding sash windows to ground floor and timber sliding sash windows to gabled dormers.  Retaining interior features.  Cut-stone piers with moulded pyramidal capping.",,1840,1880,Regional,house,149135,179674,549096,679713,52.86591257,-8.756003658,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300706_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300706,SURV023
20300707,Convent of Mercy,,New Line (off),,Tulla,TULLA (TULLA UPPER),Clare,CL,CL,"Detached seven-bay two-storey convent, built 1883, with canted bay window to ground floor left hand side.  Pitched slate roof with red brick chimneystacks, paired timber eaves consoles and cast-iron rainwater goods.  Rendered walls with plaque above.  Segmental-arched door opening with timber pilaster doorcase, timber matchboard door, sidelights and fanlight.  Segmental-arched openings with timber sliding sash windows.  Moulded architraves and stained glass to bay window openings.",,1880,1885,Regional,convent/nunnery,149079,179726,549040,679765,52.86637128,-8.756845909,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300707_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300707,SURV023
20300711,,,Main Street,,Tulla,TULLA (TULLA UPPER),Clare,CL,CL,"Detached three-bay two-storey house, built c. 1890, with timber shopfront to ground floor.  Single-bay two-storey return added to rear, c. 1985.  No longer in commercial use to ground floor.  Pitched slate roof with concrete gable copings, rendered chimneystacks and having flat roof to extension.  Lined-and-ruled rendered walls with vermiculated sections, render pilasters, string course between floors and moulded architraves having vermiculated keystones.  Render lettering between door openings.  Shopfront comprising pilasters with consoles, fascia and cornice above.  Timber panelled doors with overlights.  Timber casement window to former shopfront.  Timber sliding sash windows.",,1880,1900,Regional,house,149132,179805,549094,679844,52.86708604,-8.756062319,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300711_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300711,SURV023
20300712,Tulla Courthouse,,Main Street,,Tulla,TULLA (TULLA UPPER),Clare,CL,CL,"Detached five-bay two-storey courthouse, dated 1838, with three-bay double-height central block, flanked by breakfront entrance end bays.  Three-bay side elevations and two-bay single-storey lean-to return.  Now also in use as County Council offices.  Hipped slate roof with pedimented projecting clock, cut-stone chimneystacks and cut-stone eaves course.  Single-pitched slate roof to return.  Cut-limestone walls and quoins with string course under windows and blank plaques over entrance doors.  Squared rubble stone walls to sides and rear.  Limestone pedimented door surrounds with timber panelled double leaf doors and overlights.  Round-headed window openings with raised surrounds.  Replacement uPVC windows.",,1835,1840,Regional,court house,149036,179879,548998,679918,52.86774523,-8.757500042,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300712_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300712,SURV023
20300715,Chruch of Ireland Graveyard,,Kilkishen Road,,Tulla,TULLA (TULLA UPPER),Clare,CL,CL,"Graveyard to former Church of Ireland church, with various cut-stone grave markers and mausolea, from c. 1800-1995.  Cast-iron gates and canted cut-stone piers set in rubble stone boundary walls.  Church now demolished.",,1790,1810,Regional,graveyard/cemetery,148747,179812,548709,679851,52.86711858,-8.761781103,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300715_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300715,SURV023
20300801,E. Richardson,,Main Street,,Killaloe,SHANTRAUD,Clare,CL,CL,"Terraced seven-bay two-storey house, built c. 1850, with square-headed integral carriage arch to left hand side.  Timber shopfront inserted, c. 1900.  Pitched slate roof with brick and concrete block chimneystacks and cast-iron downpipe.  Lined-and-ruled rendered walls with rusticated render quoins and raised render surrounds to openings.  Shopfront comprising pilasters flanking replacement display window and timber matchboard double leaf doors with overlight, having fascia, marbleised lettering and moulded cornice above.  Timber matchboard doors and timber sliding sash windows to openings.",,1840,1860,Regional,house,170235,172938,570192,672978,52.80696727,-8.442103597,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300801_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300801,SURV023
20300802,John Crotty Italian Warehouse,,Main Street,Bridge Street,Killaloe,SHANTRAUD,Clare,CL,CL,"Corner-sited end-of-terrace five-bay two-storey split-level house, built c. 1850, with carriage arch and five-bay side elevation.  Shopfronts, c. 1900, inserted to ground floor.  Pitched slate and artificial slate roofs with brick chimneystack having decorative pots, aluminium gutters and cast-iron downpipe.  Rendered walls with render quoins.  Three shopfronts comprising pilasters flanking openings with carved consoles, fascia, marbleised lettering and moulded cornices above.  Fixed round-headed perpendicular windows and timber panelled door to shopfronts.  Timber sliding sash windows to upper floors, with moulded render surrounds to right hand side openings and keystones to left hand side openings.",,1840,1860,Regional,house,170326,172929,570283,672969,52.80688776,-8.440745348,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300802_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300802,SURV023
20300803,Saint Flannan's Church of Ireland Cathedral,,Abbey Street,,Killaloe,SHANTRAUD,Clare,CL,CL,"Freestanding cruciform-plan double-height Church of Ireland cathedral, built c. 1200 comprising gable-fronted nave with four-bay side elevations, single-bay transepts, single-bay chancel and square-plan single-bay three-stage crenellated tower to crossing.  Renovated, c. 1780, with additional stage added to tower.  Pitched slate roof with cut-stone gable copings.  Rubble stone walls with relieving arch over entrance and buttresses having cut-stone skews and pyramidal copings.  String course to tower.  Lancet windows with cast-iron quarries and cut-stone dressings.  Tripartite lancet opening with colonnette mullions and stained glass to chancel.  Pointed arch opening with moulded cut-stone surround and timber matchboard double leaf doors.  Retaining interior features including rib vaulting under tower, full-height oak screen and exposed timber roof.  Bells installed in 1892.  Cut-stone piers, c. 1780, with moulded capping having acorn-cup finials to site.",,1150,1250,National,cathedral,170441,172864,570398,672904,52.80631127,-8.439033655,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300803_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300803,SURV023
20300805,Killaloe Bridge,,,,Killaloe,SHANTRAUD,Clare,CL,CL,"Thirteen-arch road bridge over Rive Shannonr, built c. 1760, with segmental-arched openings and refuges along road side.  Rubble stone walls with cut-stone voussoirs, V-cutwaters and cut-stone bull nose copings.  Arch remodelled, memorial inserted and metal railings added, c. 1960.  Memorial commemorates deaths of  M. O'Neigill, Michael MacMathghamna, Martan MacGiollaidhe, Alphonsus MacRuaidhri, Michael Mac Aadhagain in 1920.  Bridge straddles two counties.",,1750,1770,Regional,bridge,170437,173063,570394,673103,52.80809851,-8.439118045,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300805_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300805,SURV023
20300806,Saint Flannan's Roman Catholic Church,,The Green,,Killaloe,SHANTRAUD,Clare,CL,CL,"Freestanding T-plan double-height Roman Catholic church, built 1837, comprising three-bay gabled entrance front, four-bay side elevations and single-bay transepts.  Pitched slate roof with cast-iron downpipe, dentilated eaves course and metal cross finials.  Coursed cut-stone to entrance front and rubble stone to remaining walls.  Lancet openings with cut-stone voussoirs, stained glass windows and Harry Clarke windows.  Four-centred arch door openings with timber matchboard doors.  Retaining interior features including render panels behind altar, timber cross rib vaulted ceiling, winged dove at crossing, carved marble altar and tabernacle, choir gallery with sheeted balustrade and chamfered timber columns.  Freestanding single-bay single-storey gable-fronted rubble stone-built early-Christian oratory moved to site following flooding of original site by the Ardnacrusha scheme.",,1835,1840,National,church/chapel,170068,172927,570025,672967,52.80685471,-8.444573495,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20300806_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20300806,SURV023
